Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
SNDK,100.0,14915514.4,18387593.6,41.0,39.0
LITE,99.80119284294234,6492234.4,7483523.6,111.0,117.0
WDC,99.60238568588468,7218277.0,9033204.25,97.0,92.0
CIEN,99.40357852882704,2759006.8,3290556.7,234.0,238.0
STX,99.20477137176938,4221701.4,3929370.35,174.0,207.0
MU,99.00596421471172,42033860.4,53102675.1,6.0,4.0
SATS,98.80715705765407,5821649.4,8817132.35,122.0,98.0
COHR,98.60834990059642,5727059.4,8966944.85,125.0,93.0
TER,98.40954274353876,3413556.0,3126134.0,200.0,246.0
FIX,98.2107355864811,293460.4,395585.1,493.0,492.0
VRT,98.01192842942345,4244748.4,9935942.1,173.0,83.0
LRCX,97.8131212723658,8146632.2,10315558.05,82.0,77.0
GLW,97.61431411530815,11125940.4,12118490.1,58.0,66.0
WBD,97.4155069582505,18980144.6,26874416.15,29.0,20.0
GEV,97.21669980119285,1868758.4,2528999.6,309.0,279.0
INTC,97.01789264413519,129565286.0,102871316.5,2.0,2.0
ALB,96.81908548707754,1412390.8,1791742.7,361.0,342.0
AMD,96.62027833001989,31157034.6,34160863.65,11.0,15.0
AMAT,96.42147117296223,5185740.2,6404125.05,140.0,136.0
MPWR,96.22266401590457,605612.0,547468.0,461.0,478.0
KLAC,96.02385685884693,716995.6,950823.9,450.0,440.0
CAT,95.82504970178927,2002084.8,2308106.2,297.0,289.0
APA,95.62624254473161,8752492.2,10738408.05,73.0,71.0
NEM,95.42743538767395,6603191.8,11719662.95,104.0,67.0
KEYS,95.2286282306163,992550.4,1324392.6,412.0,399.0
JBL,95.02982107355865,947806.0,1254726.5,418.0,406.0
TPR,94.83101391650099,1586648.6,1750967.15,335.0,346.0
DELL,94.63220675944333,5005524.2,8788421.05,148.0,99.0
PWR,94.43339960238568,740195.4,1117118.85,446.0,415.0
AVGO,94.23459244532803,25322168.2,26228932.05,20.0,23.0
APH,94.03578528827038,6190611.0,8687567.75,115.0,101.0
FCX,93.83697813121272,14880925.2,17605611.3,42.0,43.0
CMI,93.63817097415506,605364.4,771891.1,462.0,460.0
VLO,93.43936381709742,3441433.2,4516233.3,197.0,183.0
EME,93.24055666003976,318703.8,353275.95,492.0,494.0
HWM,93.04174950298211,1598807.4,2255086.85,332.0,294.0
GOOGL,92.84294234592446,23270294.8,29197993.7,23.0,17.0
GOOG,92.6441351888668,14784202.0,20159645.5,43.0,32.0
ON,92.44532803180915,6525042.8,7197485.7,110.0,120.0
ANET,92.2465208747515,6751479.0,6632454.75,102.0,131.0
C,92.04771371769384,10751398.0,14421314.5,60.0,55.0
ADI,91.84890656063618,2930302.6,3378545.65,226.0,232.0
HII,91.65009940357854,366303.8,496550.95,487.0,483.0
RL,91.45129224652088,517014.6,631123.65,472.0,472.0
MRNA,91.25248508946322,4672008.4,6168922.1,161.0,143.0
DD,91.05367793240556,2676283.0,3727275.75,243.0,215.0
GNRC,90.85487077534792,563960.6,991145.15,469.0,435.0
MCHP,90.65606361829026,8426141.6,8486515.4,76.0,103.0
HOOD,90.4572564612326,26201672.8,26490263.2,18.0,21.0
JCI,90.25844930417495,2776924.8,3526986.2,232.0,223.0
HPE,90.05964214711729,12826982.8,18539405.7,48.0,37.0
GS,89.86083499005964,1763559.0,2005794.75,313.0,316.0
NVDA,89.66202783300199,132731244.0,169598976.0,1.0,1.0
HAL,89.46322067594433,15342547.6,18294906.9,38.0,40.0
IVZ,89.26441351888667,7324072.0,5204213.0,94.0,167.0
IBKR,89.06560636182903,3936296.6,4722324.15,181.0,179.0
NRG,88.86679920477137,1927406.8,2260706.7,304.0,293.0
CVNA,88.66799204771371,2122184.8,2843411.2,286.0,260.0
DAL,88.46918489065607,12957615.0,14188763.75,47.0,56.0
FDX,88.27037773359841,1335003.0,2040175.75,368.0,313.0
CHRW,88.07157057654076,1500803.2,1474085.8,347.0,378.0
TEL,87.8727634194831,1378796.4,1912659.1,365.0,327.0
MPC,87.67395626242545,2199122.2,2793325.55,279.0,267.0
PH,87.47514910536779,462817.8,742569.45,479.0,463.0
CFG,87.27634194831015,4131046.6,4444436.65,176.0,186.0
STT,87.07753479125249,1694224.4,1944176.1,317.0,320.0
VTRS,86.87872763419483,7777001.2,9077755.3,89.0,91.0
GE,86.67992047713717,5062520.0,5823245.0,143.0,153.0
HAS,86.48111332007953,1640427.4,1705611.85,323.0,353.0
ROK,86.28230616302187,644369.2,848982.3,458.0,452.0
NTRS,86.08349900596421,942645.0,1014226.25,420.0,428.0
GM,85.88469184890656,5503018.8,7225234.7,130.0,119.0
BKR,85.6858846918489,6555528.6,9816637.15,108.0,85.0
NUE,85.48707753479125,1411406.2,1418776.55,362.0,386.0
DVN,85.2882703777336,12525230.2,18058527.55,50.0,42.0
BG,85.08946322067594,1189362.4,1815730.6,389.0,339.0
CASY,84.89065606361828,2196201.4,888775.35,280.0,448.0
CF,84.69184890656064,4752711.2,6202607.8,160.0,141.0
MS,84.49304174950298,5381496.0,6840884.0,132.0,126.0
LHX,84.29423459244532,1052492.8,1300768.2,400.0,403.0
JBHT,84.09542743538768,757138.8,919874.7,442.0,446.0
ROST,83.89662027833002,2454373.0,2622393.25,256.0,276.0
LVS,83.69781312127238,2872666.6,3465001.65,228.0,224.0
BK,83.49900596421472,3267602.8,3597915.7,206.0,219.0
STLD,83.30019880715706,848362.8,1190185.7,426.0,414.0
CAH,83.1013916500994,1195918.4,1685579.6,386.0,355.0
UAL,82.90258449304176,8840743.0,8190880.75,72.0,108.0
PSX,82.7037773359841,3215804.0,3757211.0,208.0,212.0
FSLR,82.50497017892644,1494435.4,1675918.85,348.0,356.0
HUBB,82.30616302186878,448277.0,539734.65,481.0,479.0
INCY,82.10735586481114,1155960.6,1551285.15,392.0,371.0
MAR,81.90854870775348,1315877.0,1495179.25,370.0,375.0
CCL,81.70974155069582,27352082.6,29099415.65,17.0,18.0
RTX,81.51093439363817,3148042.4,4405010.6,211.0,187.0
EXPE,81.31212723658051,1653733.2,1767623.3,320.0,344.0
ADM,81.11332007952286,2714830.8,4308707.7,239.0,192.0
WAB,80.9145129224652,1198474.8,952343.7,385.0,439.0
APP,80.71570576540755,4900891.6,4387257.9,151.0,189.0
PLTR,80.51689860834989,65378550.6,46847762.65,4.0,6.0
SYF,80.31809145129225,3109708.2,3595802.05,218.0,220.0
NDSN,80.11928429423459,329397.6,344094.4,490.0,495.0
SLB,79.92047713717693,13542337.8,20213224.45,45.0,31.0
KEY,79.72166998011929,12395724.8,15227646.2,52.0,51.0
HLT,79.52286282306163,1437038.2,1606654.55,355.0,364.0
OXY,79.32405566600397,15069006.4,19419531.6,39.0,34.0
EBAY,79.12524850894633,4293791.6,4894297.9,169.0,175.0
ETN,78.92644135188867,2030666.4,2429771.6,295.0,283.0
LUV,78.72763419483101,6531274.4,8218188.6,109.0,107.0
JNJ,78.52882703777337,6126053.6,7348628.4,117.0,118.0
ULTA,78.33001988071571,588512.0,935103.0,466.0,441.0
HST,78.13121272365805,9987421.0,9117515.25,64.0,90.0
CSX,77.9324055666004,11801115.4,13268808.85,53.0,62.0
FANG,77.73359840954275,3128973.6,3413583.4,214.0,229.0
WYNN,77.53479125248509,1433390.4,1549227.6,356.0,372.0
TSLA,77.33598409542743,68705187.8,64805496.95,3.0,3.0
BA,77.13717693836978,4822551.0,6893762.75,154.0,125.0
IDXX,76.93836978131213,518572.2,518043.05,471.0,482.0
AME,76.73956262425448,1050544.8,1213636.2,401.0,412.0
WMT,76.54075546719682,14968707.4,19266781.85,40.0,35.0
SRE,76.34194831013916,2438740.4,3327360.1,259.0,236.0
CEG,76.1431411530815,2622286.2,2965731.55,248.0,255.0
CSCO,75.94433399602386,16922656.0,22932819.0,32.0,26.0
MRK,75.7455268389662,8156279.8,9610694.95,81.0,88.0
RCL,75.54671968190854,2381885.8,2365166.45,264.0,287.0
EA,75.3479125248509,1635107.0,2090566.75,326.0,309.0
USB,75.14910536779324,8289475.2,10247033.8,78.0,80.0
PLD,74.95029821073558,2959193.4,3255413.35,224.0,240.0
EMR,74.75149105367794,2961919.2,3102434.8,223.0,248.0
WELL,74.55268389662028,2438902.8,3048875.7,258.0,251.0
BIIB,74.35387673956262,1509393.8,1238443.45,346.0,410.0
VST,74.15506958250498,3037546.0,4015941.5,221.0,204.0
TRGP,73.95626242544732,1232789.4,1490097.35,378.0,376.0
XOM,73.75745526838966,22857270.8,26176727.7,24.0,24.0
DOW,73.558648111332,16769281.2,15295550.3,34.0,49.0
AAPL,73.35984095427436,37770197.8,40671739.45,7.0,10.0
CTVA,73.1610337972167,3493208.4,4400427.1,194.0,188.0
TXT,72.96222664015905,972614.8,1469423.7,414.0,379.0
BAC,72.76341948310139,28449957.2,37523109.3,14.0,12.0
RF,72.56461232604374,10938198.0,14014004.5,59.0,58.0
BEN,72.36580516898609,4767889.8,5103302.45,159.0,170.0
HCA,72.16699801192843,807386.8,1003311.7,431.0,431.0
TDY,71.96819085487077,259339.6,300514.9,497.0,498.0
COP,71.76938369781311,8305508.4,10501582.1,77.0,75.0
GRMN,71.57057654075547,780559.2,730844.8,439.0,465.0
TT,71.37176938369781,1043600.4,1313850.1,407.0,402.0
PNC,71.17296222664015,2290856.8,2532769.2,270.0,278.0
FITB,70.9741550695825,7214190.2,9844672.55,98.0,84.0
ETR,70.77534791252485,2384480.4,2966305.1,263.0,254.0
PCAR,70.57654075546719,2337246.4,2518051.6,267.0,282.0
TXN,70.37773359840955,5210488.0,5853352.0,139.0,152.0
NEE,70.17892644135189,6104229.2,8745772.3,119.0,100.0
CRH,69.98011928429423,4801834.4,5537698.6,156.0,159.0
DE,69.78131212723659,1122662.8,1341620.7,396.0,397.0
EL,69.58250497017893,4270153.0,5866288.25,170.0,151.0
MGM,69.38369781312127,3673996.0,4448444.0,186.0,185.0
EIX,69.18489065606362,2475407.4,3167746.85,254.0,245.0
DOV,68.98608349900597,794834.4,1003303.6,436.0,432.0
NSC,68.78727634194831,1354451.4,1348122.85,366.0,394.0
SPG,68.58846918489066,1159399.8,1751889.95,391.0,345.0
JPM,68.389662027833,7276049.0,10042172.25,96.0,82.0
DLTR,68.19085487077535,3423212.2,3300253.05,199.0,237.0
CBOE,67.9920477137177,719597.8,789809.45,448.0,457.0
IRM,67.79324055666004,1063163.0,1387955.75,399.0,391.0
CRL,67.59443339960238,847982.4,866265.6,427.0,449.0
TFC,67.39562624254472,11374228.6,10629587.15,57.0,74.0
TKO,67.19681908548708,1339694.2,1526238.55,367.0,374.0
AES,66.99801192842942,7465784.2,12339831.05,92.0,65.0
ODFL,66.79920477137176,2086058.8,2239459.7,290.0,296.0
MTB,66.6003976143141,852403.2,1103770.8,425.0,417.0
URI,66.40159045725646,420380.2,530565.05,483.0,480.0
