Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
SNDK,100.0,8135694.8,14307828.7,96.0,46.0
WDC,99.80119284294234,6583757.4,7427124.35,119.0,105.0
HOOD,99.60238568588468,27134227.8,29151216.95,21.0,21.0
STX,99.40357852882704,3496901.2,3183020.3,208.0,236.0
WBD,99.20477137176938,91405338.6,61317329.65,2.0,4.0
PLTR,99.00596421471172,37530927.2,42569831.8,13.0,11.0
MU,98.80715705765407,20746979.2,25245274.8,30.0,26.0
NEM,98.60834990059642,10059186.8,9103341.7,72.0,77.0
LRCX,98.40954274353876,9677365.4,10784616.35,74.0,59.0
AVGO,98.2107355864811,44707281.0,29490625.25,8.0,18.0
APP,98.01192842942345,3651191.8,3950062.95,199.0,190.0
GEV,97.8131212723658,5396501.0,3664670.25,148.0,203.0
TPR,97.61431411530815,3255242.4,3183150.6,222.0,235.0
INTC,97.4155069582505,74925922.6,85526875.65,3.0,2.0
KLAC,97.21669980119285,863146.6,980286.65,437.0,427.0
GLW,97.01789264413519,8717210.4,6836537.6,88.0,120.0
DLTR,96.81908548707754,2834452.0,3728043.0,246.0,200.0
APH,96.62027833001989,7318368.2,8005527.05,107.0,92.0
GE,96.42147117296223,5724599.6,4721334.9,138.0,165.0
HWM,96.22266401590457,2323148.6,2200322.15,285.0,296.0
NRG,96.02385685884693,1687051.8,1732002.95,332.0,331.0
HII,95.82504970178927,403845.4,373806.35,488.0,492.0
JBL,95.62624254473161,1272558.2,1146199.55,387.0,407.0
GOOGL,95.42743538767395,34762837.0,47090494.25,16.0,8.0
GOOG,95.2286282306163,21029973.8,29341808.45,28.0,19.0
TER,95.02982107355865,2508086.4,3207446.6,271.0,232.0
AMD,94.83101391650099,29050613.2,39993323.3,19.0,12.0
CAH,94.63220675944333,1835410.8,2340592.7,322.0,284.0
RL,94.43339960238568,695251.0,654012.75,464.0,469.0
DG,94.23459244532803,4517171.6,4428662.9,171.0,174.0
MPWR,94.03578528827038,533510.6,614032.65,478.0,473.0
IDXX,93.83697813121272,445647.0,605576.75,486.0,475.0
C,93.63817097415506,12718109.8,11801787.45,52.0,56.0
AMAT,93.43936381709742,5877925.0,7843081.25,132.0,99.0
CAT,93.24055666003976,2741388.4,2532622.1,257.0,271.0
GM,93.04174950298211,10298409.0,9474937.25,70.0,72.0
FOXA,92.84294234592446,3961276.0,3360489.0,188.0,221.0
TEL,92.6441351888668,2159437.2,2180684.3,298.0,298.0
HCA,92.44532803180915,1231421.4,1336700.35,396.0,389.0
RTX,92.2465208747515,4520630.0,4574972.5,170.0,169.0
GS,92.04771371769384,2452410.4,2136487.6,275.0,305.0
CEG,91.84890656063618,2283838.8,2313979.7,287.0,285.0
TKO,91.65009940357854,1381684.4,1206526.1,366.0,402.0
ULTA,91.45129224652088,909801.0,881340.25,432.0,438.0
COR,91.25248508946322,1556915.0,1662333.75,347.0,341.0
IBKR,91.05367793240556,3575942.4,4112710.6,203.0,185.0
CRWD,90.85487077534792,2137649.0,2450052.25,300.0,276.0
EXPE,90.65606361829026,1866540.4,2266025.1,318.0,292.0
BK,90.4572564612326,4066001.0,3461230.25,184.0,212.0
WELL,90.25844930417495,4452928.2,3627452.05,172.0,204.0
CVS,90.05964214711729,10681258.0,7836384.5,68.0,100.0
CHRW,89.86083499005964,1505116.6,1356269.15,357.0,385.0
FOX,89.66202783300199,1100972.2,1401683.05,410.0,374.0
IVZ,89.46322067594433,5035763.8,5124655.95,162.0,152.0
JNJ,89.26441351888667,8176795.0,9671958.75,95.0,70.0
MS,89.06560636182903,6120002.4,5782585.6,128.0,139.0
MNST,88.86679920477137,5139574.2,5193453.55,158.0,148.0
MCK,88.66799204771371,906533.2,854968.3,433.0,444.0
JCI,88.46918489065607,5047749.8,4655067.45,161.0,166.0
ROK,88.27037773359841,771396.6,1025489.15,454.0,423.0
PWR,88.07157057654076,970083.4,1051360.85,423.0,422.0
CMI,87.8727634194831,920411.0,980757.75,431.0,426.0
EBAY,87.67395626242545,4063872.2,3841998.05,185.0,192.0
APTV,87.47514910536779,1807360.6,2252950.15,325.0,293.0
GL,87.27634194831015,516710.0,486032.5,482.0,482.0
IBM,87.07753479125249,3128019.4,3617879.85,229.0,205.0
CSCO,86.87872763419483,17953611.8,20004827.95,36.0,31.0
INCY,86.67992047713717,2439472.4,2115868.1,277.0,307.0
EME,86.48111332007953,409776.6,416479.15,487.0,486.0
JPM,86.28230616302187,12514062.4,9292130.6,55.0,74.0
UBER,86.08349900596421,23987743.0,20775815.75,23.0,30.0
DASH,85.88469184890656,5116939.2,6939419.8,160.0,116.0
PH,85.6858846918489,622969.2,658442.3,470.0,468.0
GILD,85.48707753479125,7258892.8,7053773.2,108.0,113.0
F,85.2882703777336,51602103.2,56282350.8,6.0,5.0
TTWO,85.08946322067594,1294814.8,1410003.7,384.0,372.0
WYNN,84.89065606361828,1310571.2,1560392.8,379.0,358.0
MMM,84.69184890656064,2755891.4,2838922.85,254.0,256.0
NVDA,84.49304174950298,177365737.2,206398319.3,1.0,1.0
ADI,84.29423459244532,3571616.2,4402944.05,205.0,175.0
COF,84.09542743538768,3796682.8,4131855.7,194.0,184.0
EQT,83.89662027833002,8461552.4,8524748.1,91.0,85.0
WFC,83.69781312127238,16222090.4,13960752.6,42.0,47.0
LLY,83.49900596421472,3172257.4,3525324.35,227.0,209.0
NTRS,83.30019880715706,995443.6,945550.9,418.0,430.0
ALB,83.1013916500994,2749626.4,3752411.6,256.0,199.0
STT,82.90258449304176,2060847.8,1663616.95,306.0,340.0
VTR,82.7037773359841,3518345.4,3164886.35,207.0,239.0
VLO,82.50497017892644,2605956.8,2885509.2,267.0,253.0
ABBV,82.30616302186878,5316672.0,5602628.0,151.0,142.0
STLD,82.10735586481114,1060997.8,1120219.45,413.0,414.0
AXP,81.90854870775348,2603287.0,2544261.75,268.0,270.0
EL,81.70974155069582,3339606.8,3323046.7,217.0,228.0
SYF,81.51093439363817,3393738.2,3539959.55,216.0,208.0
CFG,81.31212723658051,7517678.0,5131649.5,104.0,151.0
FSLR,81.11332007952286,2186441.2,1907685.3,297.0,320.0
EXPD,80.9145129224652,1360212.8,1394708.2,372.0,378.0
GD,80.71570576540755,1253583.6,1144540.9,391.0,408.0
HAS,80.51689860834989,1839861.2,1764665.3,321.0,328.0
CBOE,80.31809145129225,721412.6,701958.15,459.0,461.0
BA,80.11928429423459,9576902.0,9745025.5,76.0,69.0
ETR,79.92047713717693,2720597.4,2796674.35,259.0,259.0
LHX,79.72166998011929,1198694.0,1136193.5,399.0,410.0
L,79.52286282306163,1041983.2,941960.8,414.0,431.0
KEYS,79.32405566600397,968517.6,1349739.4,425.0,387.0
WMT,79.12524850894633,21966892.4,24037828.1,26.0,27.0
EA,78.92644135188867,1999215.4,2133248.85,310.0,306.0
LUV,78.72763419483101,16214314.8,9465893.7,43.0,73.0
MPC,78.52882703777337,2369385.8,2002186.45,283.0,314.0
TJX,78.33001988071571,4919130.0,6388952.5,164.0,127.0
PSKY,78.13121272365805,19433323.4,11326025.85,33.0,58.0
ROL,77.9324055666004,2642802.0,2434785.5,264.0,277.0
VRSN,77.73359840954275,882553.8,1014888.45,435.0,425.0
CNP,77.53479125248509,4442745.2,4633786.3,173.0,167.0
BAC,77.33598409542743,40277576.4,37225874.1,11.0,15.0
VST,77.13717693836978,5202144.0,4150526.0,156.0,183.0
AEP,76.93836978131213,2916506.8,3344321.7,241.0,225.0
HIG,76.73956262425448,1536695.0,1557673.75,352.0,359.0
MDT,76.54075546719682,6091032.2,7895838.05,130.0,97.0
ATO,76.34194831013916,930991.6,1193667.9,429.0,404.0
DD,76.1431411530815,3923052.8,4915603.2,189.0,158.0
PM,75.94433399602386,5794353.8,5532013.45,135.0,143.0
