Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
PLTR,100.0,123481920.0,79312710.0,3.0,4.0
GEV,99.80119284294234,2764780.0,2571200.0,219.0,265.0
TPR,99.60238568588468,3576720.0,4732650.0,176.0,156.0
UAL,99.40357852882704,4361480.0,5158125.0,149.0,139.0
VST,99.20477137176938,3589680.0,4539435.0,174.0,160.0
RCL,99.00596421471172,2452400.0,2276205.0,240.0,291.0
AXON,98.80715705765407,534960.0,723140.0,465.0,459.0
CCL,98.60834990059642,16492120.0,17323665.0,28.0,33.0
JBL,98.40954274353876,1425400.0,1308295.0,345.0,387.0
DASH,98.2107355864811,3521440.0,3870665.0,179.0,185.0
PODD,98.01192842942345,513760.0,703730.0,472.0,463.0
HWM,97.8131212723658,2507040.0,2854720.0,236.0,241.0
AVGO,97.61431411530815,17941340.0,17698520.0,25.0,32.0
NRG,97.4155069582505,2106680.0,3081065.0,275.0,233.0
EBAY,97.21669980119285,5312920.0,7029430.0,127.0,106.0
NFLX,97.01789264413519,2684800.0,2951600.0,226.0,238.0
RL,96.81908548707754,584400.0,753210.0,458.0,454.0
LYV,96.62027833001989,1797080.0,2245535.0,301.0,293.0
ORCL,96.42147117296223,10315100.0,10424895.0,55.0,62.0
APH,96.22266401590457,7538900.0,7908390.0,81.0,89.0
CEG,96.02385685884693,2019840.0,2453690.0,283.0,274.0
COIN,95.82504970178927,9286360.0,12360555.0,59.0,52.0
GLW,95.62624254473161,4241780.0,5909625.0,153.0,122.0
EXPE,95.42743538767395,1579920.0,2142625.0,325.0,301.0
FFIV,95.2286282306163,343740.0,567080.0,492.0,474.0
WDC,95.02982107355865,5290500.0,7417555.0,128.0,101.0
CRWD,94.83101391650099,2249920.0,2631440.0,260.0,260.0
NCLH,94.63220675944333,14558880.0,15258530.0,36.0,40.0
BK,94.43339960238568,2936020.0,3269635.0,210.0,223.0
GE,94.23459244532803,3689880.0,4216615.0,171.0,165.0
TKO,94.03578528827038,661960.0,1043510.0,448.0,416.0
EQT,93.83697813121272,6310340.0,7190240.0,105.0,105.0
COF,93.63817097415506,3113180.0,3572410.0,200.0,203.0
SYF,93.43936381709742,2410180.0,3245030.0,244.0,227.0
C,93.24055666003976,14295840.0,14689690.0,39.0,43.0
WBD,93.04174950298211,37927120.0,52307125.0,8.0,8.0
BKNG,92.84294234592446,179320.0,210140.0,498.0,498.0
TSLA,92.6441351888668,71945520.0,79705700.0,4.0,3.0
DAL,92.44532803180915,6846380.0,7365740.0,93.0,102.0
STX,92.2465208747515,2191960.0,3436245.0,266.0,213.0
GILD,92.04771371769384,5633160.0,6667335.0,115.0,114.0
JCI,91.84890656063618,4799600.0,5796755.0,136.0,124.0
NTRS,91.65009940357854,767180.0,1058235.0,434.0,414.0
VRSN,91.45129224652088,568360.0,1189235.0,461.0,402.0
ANET,91.25248508946322,7482180.0,10159165.0,83.0,64.0
FAST,91.05367793240556,5674000.0,5860855.0,113.0,123.0
WYNN,90.85487077534792,2131700.0,1959995.0,272.0,315.0
ETR,90.65606361829026,2166060.0,2726235.0,268.0,251.0
GS,90.4572564612326,1599500.0,1761345.0,323.0,336.0
FOXA,90.25844930417495,2565880.0,3717605.0,232.0,193.0
TTWO,90.05964214711729,1232380.0,1874965.0,366.0,324.0
WSM,89.86083499005964,1331960.0,1361315.0,353.0,378.0
SCHW,89.66202783300199,8207860.0,8160340.0,70.0,87.0
T,89.46322067594433,28228260.0,30014930.0,14.0,15.0
PAYC,89.26441351888667,662120.0,710765.0,447.0,460.0
CBRE,89.06560636182903,1389740.0,1773475.0,347.0,333.0
CNP,88.86679920477137,4186200.0,5148180.0,155.0,140.0
TRMB,88.66799204771371,1389420.0,1925685.0,348.0,318.0
MS,88.46918489065607,4490940.0,4762755.0,142.0,155.0
FOX,88.27037773359841,822180.0,1088245.0,422.0,408.0
PSKY,88.07157057654076,18680420.0,31813290.0,24.0,13.0
GL,87.8727634194831,478980.0,707730.0,475.0,462.0
PM,87.67395626242545,4426320.0,5615530.0,143.0,129.0
STT,87.47514910536779,1574060.0,1532510.0,326.0,356.0
ULTA,87.27634194831015,514660.0,563400.0,471.0,475.0
META,87.07753479125249,12033860.0,13654200.0,45.0,45.0
RJF,86.87872763419483,889120.0,901745.0,415.0,438.0
PWR,86.67992047713717,865280.0,1240635.0,419.0,398.0
WELL,86.48111332007953,2114860.0,2587715.0,274.0,264.0
WFC,86.28230616302187,10853020.0,13474890.0,52.0,46.0
NVDA,86.08349900596421,168951000.0,160313450.0,2.0,1.0
JPM,85.88469184890656,6793600.0,7664005.0,94.0,92.0
NEM,85.6858846918489,7376620.0,8617070.0,85.0,77.0
CTVA,85.48707753479125,2821640.0,4041965.0,216.0,171.0
TEL,85.2882703777336,1658480.0,1769395.0,311.0,334.0
ORLY,85.08946322067594,4283780.0,4655245.0,151.0,157.0
CAH,84.89065606361828,2534860.0,2600430.0,234.0,262.0
BSX,84.69184890656064,7026560.0,6321830.0,90.0,117.0
NDAQ,84.49304174950298,2313800.0,2926000.0,254.0,239.0
MNST,84.29423459244532,4757880.0,6918550.0,137.0,109.0
DRI,84.09542743538768,903680.0,1008005.0,410.0,421.0
LVS,83.89662027833002,3948360.0,4099180.0,161.0,168.0
CSCO,83.69781312127238,16776140.0,22717465.0,26.0,23.0
CMI,83.49900596421472,692700.0,939525.0,443.0,432.0
BA,83.30019880715706,7461620.0,7328490.0,84.0,103.0
GRMN,83.1013916500994,602540.0,881170.0,454.0,442.0
KR,82.90258449304176,6360740.0,6784460.0,103.0,112.0
NI,82.7037773359841,2885180.0,4026965.0,213.0,174.0
BLK,82.50497017892644,459880.0,478420.0,476.0,482.0
DE,82.30616302186878,1260460.0,1474825.0,360.0,366.0
TDY,82.10735586481114,232560.0,317085.0,496.0,496.0
RTX,81.90854870775348,3577260.0,4010765.0,175.0,176.0
DIS,81.70974155069582,6451200.0,8773890.0,101.0,74.0
ROK,81.51093439363817,759440.0,1080800.0,435.0,410.0
INCY,81.31212723658051,1542520.0,1949530.0,331.0,317.0
UBER,81.11332007952286,16255960.0,18984065.0,29.0,29.0
RMD,80.9145129224652,808460.0,1120380.0,428.0,407.0
