Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
PLTR,100.0,70573800.0,84310085.0,4.0,3.0
GEV,99.80119284294234,2240740.0,2392025.0,260.0,265.0
TPR,99.60238568588468,5846240.0,5188815.0,103.0,132.0
UAL,99.40357852882704,3354700.0,4586635.0,187.0,144.0
VST,99.20477137176938,3238320.0,4131555.0,194.0,159.0
RCL,99.00596421471172,2063080.0,1956960.0,280.0,306.0
AXON,98.80715705765407,435880.0,710625.0,475.0,456.0
IBKR,98.60834990059642,26140140.0,9487140.0,15.0,62.0
DASH,98.40954274353876,2385460.0,3835590.0,249.0,174.0
JBL,98.2107355864811,1486320.0,1362585.0,336.0,367.0
CCL,98.01192842942345,16476120.0,15751070.0,31.0,34.0
AVGO,97.8131212723658,19027460.0,17628685.0,25.0,30.0
HWM,97.61431411530815,2382300.0,2390475.0,250.0,266.0
PODD,97.4155069582505,500100.0,702780.0,466.0,458.0
NRG,97.21669980119285,1887780.0,2864760.0,294.0,235.0
NFLX,97.01789264413519,2323860.0,2696485.0,254.0,245.0
LYV,96.81908548707754,1226360.0,2090460.0,360.0,294.0
RL,96.62027833001989,536280.0,727385.0,460.0,454.0
WDC,96.42147117296223,5844900.0,5870945.0,104.0,116.0
STX,96.22266401590457,2870880.0,2567455.0,214.0,253.0
WYNN,96.02385685884693,2948640.0,2218995.0,211.0,279.0
APH,95.82504970178927,6021460.0,6958900.0,99.0,96.0
ORCL,95.62624254473161,9810400.0,10283815.0,53.0,56.0
GE,95.42743538767395,4025200.0,4084610.0,155.0,164.0
TKO,95.2286282306163,658800.0,1061400.0,447.0,399.0
COF,95.02982107355865,2766900.0,3154485.0,221.0,214.0
TSLA,94.83101391650099,75538700.0,75693905.0,3.0,4.0
EQT,94.63220675944333,7179560.0,6521840.0,79.0,106.0
ANET,94.43339960238568,7037020.0,9078010.0,81.0,67.0
GLW,94.23459244532803,5787440.0,5115200.0,109.0,133.0
BK,94.03578528827038,2836680.0,3137670.0,216.0,217.0
CRWD,93.83697813121272,5827100.0,3461455.0,105.0,200.0
CEG,93.63817097415506,1701580.0,2185275.0,311.0,282.0
FFIV,93.43936381709742,439760.0,462905.0,474.0,481.0
C,93.24055666003976,10046940.0,13256920.0,51.0,42.0
SYF,93.04174950298211,2984380.0,3049085.0,209.0,222.0
COIN,92.84294234592446,6971700.0,10334435.0,82.0,54.0
EBAY,92.6441351888668,6541840.0,5952215.0,90.0,114.0
