Date,Close,High,Low,Open,Volume
2003-10-07,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,0
2003-10-08,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,0
2003-10-09,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,0
2003-10-10,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,0
2003-10-13,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,0
2003-10-14,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,0
2003-10-15,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,0
2003-10-16,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,2000
2003-10-17,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,2000
2003-10-20,4.885135650634766,4.885135650634766,4.885135650634766,4.885135650634766,2000
2003-10-21,4.885135650634766,4.885135650634766,4.885135650634766,4.885135650634766,0
2003-10-22,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,1000
2003-10-23,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-10-24,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-10-27,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-10-28,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-10-29,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-10-30,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-10-31,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-11-03,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-11-04,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-11-05,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-11-06,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-11-07,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-11-10,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-11-11,4.926188945770264,4.926188945770264,4.926188945770264,4.926188945770264,0
2003-11-12,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,4000
2003-11-13,4.720931053161621,4.720931053161621,4.720931053161621,4.720931053161621,0
