Date,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
1998-05-15,23.925472259521484,,,24.708332061767578,,,25.333332061767578,,,24.666667938232422,,,25.333332061767578,,,90600,,
1998-05-18,23.8044376373291,,,24.583332061767578,,,24.625,,,24.458332061767578,,,24.583332061767578,,,16500,,
1998-05-19,23.84477996826172,,,24.625,,,24.666667938232422,,,24.375,,,24.666667938232422,,,59850,,
1998-05-20,23.562355041503906,,,24.333332061767578,,,24.625,,,23.958332061767578,,,24.625,,,21900,,
1998-05-21,23.522016525268555,,,24.291667938232422,,,24.333332061767578,,,24.0,,,24.333332061767578,,,33450,,
1998-05-22,23.279930114746094,,,24.041667938232422,,,24.333332061767578,,,24.0,,,24.333332061767578,,,22200,,
1998-05-26,24.40963363647461,,,25.208332061767578,,,25.208332061767578,,,23.958332061767578,,,24.125,,,37650,,
1998-05-27,24.449979782104492,,,25.25,,,25.25,,,24.75,,,24.958332061767578,,,46650,,
1998-05-28,23.239582061767578,,,24.0,,,25.041667938232422,,,23.583332061767578,,,25.041667938232422,,,87900,,
1998-05-29,23.118541717529297,,,23.875,,,23.958332061767578,,,23.833332061767578,,,23.958332061767578,,,74100,,
1998-06-01,22.91680908203125,,,23.666667938232422,,,23.958332061767578,,,23.583332061767578,,,23.833332061767578,,,51600,,
1998-06-02,22.75542449951172,,,23.5,,,23.666667938232422,,,23.375,,,23.666667938232422,,,20850,,
1998-06-03,22.513349533081055,,,23.25,,,23.541667938232422,,,23.25,,,23.5,,,68550,,
1998-06-04,22.472999572753906,,,23.208332061767578,,,23.208332061767578,,,23.0,,,23.166667938232422,,,17700,,
1998-06-05,22.392316818237305,,,23.125,,,23.25,,,23.083332061767578,,,23.208332061767578,,,54900,,
1998-06-08,22.27127456665039,,,23.0,,,23.125,,,22.916667938232422,,,23.125,,,18000,,
1998-06-09,22.150230407714844,,,22.875,,,23.0,,,22.666667938232422,,,23.0,,,44700,,
1998-06-10,21.98883819580078,,,22.708332061767578,,,22.75,,,22.625,,,22.708332061767578,,,21600,,
1998-06-11,22.553693771362305,,,23.291667938232422,,,23.333332061767578,,,22.625,,,22.708332061767578,,,143250,,
1998-06-12,22.876461029052734,,,23.625,,,23.708332061767578,,,23.333332061767578,,,23.333332061767578,,,62100,,
1998-06-15,22.91680908203125,,,23.666667938232422,,,23.666667938232422,,,23.375,,,23.625,,,35400,,
1998-06-16,22.91680908203125,,,23.666667938232422,,,23.875,,,23.458332061767578,,,23.666667938232422,,,157950,,
1998-06-17,22.7957706451416,,,23.541667938232422,,,23.666667938232422,,,23.333332061767578,,,23.666667938232422,,,107550,,
1998-06-18,22.83611488342285,,,23.583332061767578,,,23.583332061767578,,,23.333332061767578,,,23.5,,,32550,,
1998-06-19,23.522016525268555,,,24.291667938232422,,,24.291667938232422,,,23.541667938232422,,,23.583332061767578,,,84450,,
1998-06-22,23.239582061767578,,,24.0,,,24.25,,,23.916667938232422,,,24.166667938232422,,,41700,,
1998-06-23,23.441307067871094,,,24.208332061767578,,,24.25,,,23.875,,,23.875,,,22350,,
1998-06-24,23.76408576965332,,,24.541667938232422,,,24.541667938232422,,,24.208332061767578,,,24.208332061767578,,,75600,,
1998-06-25,23.723739624023438,,,24.5,,,24.541667938232422,,,23.875,,,24.541667938232422,,,46500,,
1998-06-26,23.965822219848633,,,24.75,,,24.75,,,24.458332061767578,,,24.541667938232422,,,23550,,
1998-06-29,24.36928367614746,,,25.166667938232422,,,25.166667938232422,,,24.708332061767578,,,24.729167938232422,,,40050,,
1998-06-30,23.965822219848633,,,24.75,,,25.166667938232422,,,24.75,,,25.166667938232422,,,124500,,
1998-07-01,24.167552947998047,,,24.958332061767578,,,24.958332061767578,,,24.541667938232422,,,24.875,,,18300,,
1998-07-02,22.7957706451416,,,23.541667938232422,,,25.083332061767578,,,22.833332061767578,,,25.083332061767578,,,52950,,
1998-07-06,22.311609268188477,,,23.041667938232422,,,23.583332061767578,,,22.833332061767578,,,23.166667938232422,,,74100,,
1998-07-07,22.594036102294922,,,23.333332061767578,,,23.416667938232422,,,22.916667938232422,,,23.166667938232422,,,41100,,
1998-07-08,21.82745933532715,,,22.541667938232422,,,23.375,,,22.291667938232422,,,23.375,,,51300,,
1998-07-09,21.585372924804688,,,22.291667938232422,,,22.583332061767578,,,22.208332061767578,,,22.583332061767578,,,73200,,
1998-07-10,20.980178833007812,,,21.666667938232422,,,22.333332061767578,,,21.5,,,22.333332061767578,,,39150,,
1998-07-13,21.141563415527344,,,21.833332061767578,,,21.916667938232422,,,21.666667938232422,,,21.708332061767578,,,99300,,
1998-07-14,22.029186248779297,,,22.75,,,22.75,,,21.666667938232422,,,21.875,,,77700,,
1998-07-15,22.553693771362305,,,23.291667938232422,,,23.583332061767578,,,22.75,,,22.791667938232422,,,46800,,
1998-07-16,22.91680908203125,,,23.666667938232422,,,23.666667938232422,,,23.0,,,23.25,,,67500,,
1998-07-17,22.957157135009766,,,23.708332061767578,,,23.791667938232422,,,23.625,,,23.75,,,7650,,
1998-07-20,23.360624313354492,,,24.125,,,24.125,,,23.625,,,23.625,,,22500,,
1998-07-21,23.199241638183594,,,23.958332061767578,,,24.166667938232422,,,23.791667938232422,,,24.083332061767578,,,95400,,
1998-07-22,23.239582061767578,,,24.0,,,24.958332061767578,,,23.416667938232422,,,23.875,,,63150,,
1998-07-23,23.320268630981445,,,24.083332061767578,,,24.208332061767578,,,23.916667938232422,,,23.916667938232422,,,38700,,
1998-07-24,23.199241638183594,,,23.958332061767578,,,24.083332061767578,,,23.916667938232422,,,24.083332061767578,,,75000,,
1998-07-27,21.908151626586914,,,22.625,,,23.833332061767578,,,22.541667938232422,,,23.833332061767578,,,82350,,
1998-07-28,21.504682540893555,,,22.208332061767578,,,22.583332061767578,,,22.166667938232422,,,22.5,,,41250,,
1998-07-29,21.343303680419922,,,22.041667938232422,,,22.125,,,22.0,,,22.125,,,18750,,
1998-07-30,21.82745933532715,,,22.541667938232422,,,22.541667938232422,,,22.0,,,22.0,,,46200,,
1998-07-31,21.101224899291992,,,21.791667938232422,,,22.625,,,21.75,,,22.625,,,19650,,
1998-08-03,21.181907653808594,,,21.875,,,21.916667938232422,,,20.958332061767578,,,21.708332061767578,,,19950,,
1998-08-04,21.181907653808594,,,21.875,,,22.0,,,21.5,,,21.833332061767578,,,29250,,
1998-08-05,19.769786834716797,,,20.416667938232422,,,21.791667938232422,,,19.958332061767578,,,21.791667938232422,,,75000,,
1998-08-06,19.97151756286621,,,20.625,,,20.75,,,20.541667938232422,,,20.541667938232422,,,32400,,
1998-08-07,19.850479125976562,,,20.5,,,20.666667938232422,,,20.083332061767578,,,20.666667938232422,,,103050,,
1998-08-10,20.132904052734375,,,20.791667938232422,,,20.916667938232422,,,20.5,,,20.5,,,9150,,
1998-08-11,18.72077178955078,,,19.333332061767578,,,20.708332061767578,,,19.333332061767578,,,20.708332061767578,,,88200,,
1998-08-12,18.196279525756836,,,18.791667938232422,,,19.625,,,18.791667938232422,,,19.5,,,54600,,
1998-08-13,17.389339447021484,,,17.958332061767578,,,18.791667938232422,,,17.166667938232422,,,18.791667938232422,,,76800,,
1998-08-14,15.33166790008545,,,15.833333015441895,,,18.041667938232422,,,15.833333015441895,,,17.958332061767578,,,96000,,
1998-08-17,16.138601303100586,,,16.666667938232422,,,17.208332061767578,,,16.416667938232422,,,16.583332061767578,,,243900,,
1998-08-18,16.54206085205078,,,17.083332061767578,,,17.291667938232422,,,16.666667938232422,,,16.666667938232422,,,96450,,
1998-08-19,15.815826416015625,,,16.333332061767578,,,17.208332061767578,,,15.583333015441895,,,17.208332061767578,,,78000,,
1998-08-20,15.533402442932129,,,16.041667938232422,,,16.625,,,15.75,,,16.291667938232422,,,33600,,
1998-08-21,15.654441833496094,,,16.166667938232422,,,16.625,,,14.916666984558105,,,15.833333015441895,,,114450,,
1998-08-24,15.493057250976562,,,16.0,,,16.291667938232422,,,15.875,,,16.041667938232422,,,29550,,
1998-08-25,15.815826416015625,,,16.333332061767578,,,16.333332061767578,,,15.958333015441895,,,15.958333015441895,,,69600,,
1998-08-26,15.493057250976562,,,16.0,,,16.041667938232422,,,15.75,,,15.916666984558105,,,377100,,
1998-08-27,15.210626602172852,,,15.708333015441895,,,15.958333015441895,,,15.625,,,15.958333015441895,,,31200,,
1998-08-28,14.161620140075684,,,14.625,,,15.666666984558105,,,14.416666984558105,,,15.666666984558105,,,319200,,
1998-08-31,11.458403587341309,,,11.833333015441895,,,14.666666984558105,,,11.791666984558105,,,14.666666984558105,,,194400,,
1998-09-01,11.619791030883789,,,12.0,,,12.166666984558105,,,11.333333015441895,,,11.333333015441895,,,252300,,
1998-09-02,11.539101600646973,,,11.916666984558105,,,12.333333015441895,,,11.791666984558105,,,12.166666984558105,,,22650,,
1998-09-03,10.933899879455566,,,11.291666984558105,,,12.0,,,11.208333015441895,,,11.916666984558105,,,39900,,
1998-09-04,10.369050979614258,,,10.708333015441895,,,11.333333015441895,,,10.708333015441895,,,11.25,,,41850,,
1998-09-08,11.054941177368164,,,11.416666984558105,,,11.583333015441895,,,11.083333015441895,,,11.083333015441895,,,67500,,
1998-09-09,10.288355827331543,,,10.625,,,11.416666984558105,,,10.458333015441895,,,11.416666984558105,,,859050,,
1998-09-10,8.835883140563965,,,9.125,,,10.375,,,9.125,,,10.375,,,47700,,
1998-09-11,9.80419921875,,,10.125,,,10.5,,,9.291666984558105,,,9.291666984558105,,,88200,,
1998-09-14,11.821526527404785,,,12.208333015441895,,,12.625,,,10.125,,,10.125,,,228900,,
1998-09-15,11.902219772338867,,,12.291666984558105,,,12.5,,,12.083333015441895,,,12.333333015441895,,,37050,,
1998-09-16,12.346027374267578,,,12.75,,,12.75,,,12.25,,,12.25,,,51750,,
1998-09-17,11.902219772338867,,,12.291666984558105,,,12.583333015441895,,,12.166666984558105,,,12.583333015441895,,,22500,,
1998-09-18,12.386377334594727,,,12.791666984558105,,,12.791666984558105,,,12.375,,,12.5,,,50400,,
1998-09-21,12.467066764831543,,,12.875,,,12.958333015441895,,,12.625,,,12.958333015441895,,,12900,,
1998-09-22,12.628453254699707,,,13.041666984558105,,,13.375,,,12.875,,,12.875,,,36150,,
1998-09-23,12.224989891052246,,,12.625,,,13.125,,,12.625,,,13.125,,,202650,,
1998-09-24,12.063602447509766,,,12.458333015441895,,,12.625,,,12.333333015441895,,,12.625,,,52800,,
1998-09-25,11.700484275817871,,,12.083333015441895,,,12.333333015441895,,,12.083333015441895,,,12.333333015441895,,,93900,,
1998-09-28,11.78117847442627,,,12.166666984558105,,,12.166666984558105,,,11.666666984558105,,,12.083333015441895,,,73950,,
1998-09-29,11.619791030883789,,,12.0,,,12.083333015441895,,,11.958333015441895,,,12.0,,,57450,,
1998-09-30,11.619791030883789,,,12.0,,,12.0,,,11.708333015441895,,,11.916666984558105,,,63150,,
1998-10-01,10.328703880310059,,,10.666666984558105,,,11.916666984558105,,,10.666666984558105,,,11.916666984558105,,,28350,,
1998-10-02,9.199003219604492,,,9.5,,,10.5,,,9.5,,,10.5,,,96450,,
1998-10-05,8.835883140563965,,,9.125,,,9.583333015441895,,,9.125,,,9.583333015441895,,,33900,,
1998-10-06,8.95692253112793,,,9.25,,,9.291666984558105,,,8.916666984558105,,,9.166666984558105,,,115200,,
1998-10-07,9.279694557189941,,,9.583333015441895,,,9.625,,,9.166666984558105,,,9.166666984558105,,,188850,,
1998-10-08,9.199003219604492,,,9.5,,,9.5,,,9.25,,,9.5,,,143250,,
1998-10-09,9.683162689208984,,,10.0,,,10.291666984558105,,,9.5,,,9.5,,,23700,,
1998-10-12,10.207663536071777,,,10.541666984558105,,,10.541666984558105,,,10.083333015441895,,,10.083333015441895,,,10500,,
1998-10-13,10.24800968170166,,,10.583333015441895,,,10.708333015441895,,,10.583333015441895,,,10.666666984558105,,,18450,,
1998-10-14,10.328703880310059,,,10.666666984558105,,,10.708333015441895,,,10.458333015441895,,,10.458333015441895,,,34950,,
1998-10-15,11.78117847442627,,,12.166666984558105,,,12.166666984558105,,,10.708333015441895,,,10.708333015441895,,,98850,,
1998-10-16,11.9425630569458,,,12.333333015441895,,,13.125,,,11.875,,,12.083333015441895,,,84600,,
1998-10-19,11.861869812011719,,,12.25,,,12.333333015441895,,,12.208333015441895,,,12.333333015441895,,,21450,,
1998-10-20,11.135637283325195,,,11.5,,,12.166666984558105,,,11.5,,,12.125,,,102000,,
1998-10-21,11.498751640319824,,,11.875,,,11.958333015441895,,,11.416666984558105,,,11.416666984558105,,,66300,,
1998-10-22,12.749492645263672,,,13.166666984558105,,,13.166666984558105,,,11.708333015441895,,,11.708333015441895,,,121050,,
1998-10-23,13.959887504577637,,,14.416666984558105,,,15.041666984558105,,,13.333333015441895,,,13.333333015441895,,,46950,,
1998-10-26,13.47573184967041,,,13.916666984558105,,,14.875,,,13.833333015441895,,,14.541666984558105,,,37200,,
1998-10-27,13.63711929321289,,,14.083333015441895,,,14.083333015441895,,,13.0,,,13.791666984558105,,,129900,,
1998-10-28,13.435383796691895,,,13.875,,,14.083333015441895,,,13.375,,,14.083333015441895,,,64950,,
1998-10-29,13.47573184967041,,,13.916666984558105,,,14.083333015441895,,,13.833333015441895,,,13.958333015441895,,,14700,,
1998-10-30,14.363353729248047,,,14.833333015441895,,,14.875,,,14.0,,,14.0,,,38250,,
1998-11-02,15.04924488067627,,,15.541666984558105,,,15.625,,,14.666666984558105,,,15.0,,,75150,,
1998-11-03,15.815826416015625,,,16.333332061767578,,,16.5,,,15.541666984558105,,,15.541666984558105,,,33750,,
1998-11-04,17.106918334960938,,,17.666667938232422,,,17.666667938232422,,,16.583332061767578,,,16.583332061767578,,,305250,,
1998-11-05,18.519046783447266,,,19.125,,,19.125,,,17.375,,,17.666667938232422,,,175500,,
1998-11-06,17.91384506225586,,,18.5,,,19.291667938232422,,,18.5,,,18.958332061767578,,,56850,,
1998-11-09,17.631418228149414,,,18.208332061767578,,,18.416667938232422,,,17.833332061767578,,,18.375,,,62700,,
1998-11-10,17.591075897216797,,,18.166667938232422,,,18.291667938232422,,,18.0,,,18.166667938232422,,,257550,,
