Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,16.87300,13.29800,3.57500,7.67000,,7.67000,-4.09500,1.26300,-2.83200,-0.52600,-2.30600,-2.30600,-2.19000,-3.72400,-4.09500,44.35600,44.35600,-0.05000,-0.05000,0.75080,-3.12170,-2.99950,21.18770,-24.26960,-24.26960,-16.78420,-12.97930,0.32470,0.91320,98.55570,115.35760,115.35770,-4.43800,475.46400,-0.04490,0.05,0.0378
2024-06-30,16.66700,12.65700,4.01000,20.43000,,20.43000,-16.42000,0.01200,-16.40800,-1.09100,-15.31700,-15.31700,-14.82100,-16.04600,-16.42000,37.85200,37.85200,-0.39000,-0.39000,0.87050,0.90010,43.38710,24.05950,-98.51800,-98.51800,-98.44600,-88.92420,0.32200,0.74390,120.99000,-8234.95200,-8234.91000,-29.58780,-823.05220,0.00420,-0.04540,-0.05520
2024-03-31,19.70400,13.38000,6.32400,6.33300,,6.33300,-0.00900,32.56200,32.55300,0.41700,32.13600,32.13600,30.82800,0.33900,-0.00900,15.53200,15.53200,1.99000,1.99000,0.86130,-3.03800,-4.29360,32.09500,-0.04570,-0.04570,165.21010,156.45550,0.39880,0.82940,108.51250,-1678.99600,-1678.99900,65.04340,-6779.74800,-0.12250,-0.2784,-0.3065
2023-12-31,18.89700,12.85100,6.04600,5.31300,,5.31300,0.73300,-16.47700,-15.74400,0.55700,-16.30100,-16.30100,-16.41100,1.07600,0.73300,15.38900,15.38900,-1.08000,-1.08000,0.46970,-0.02720,-0.17130,31.99450,3.87890,3.87890,-83.31480,-86.84450,0.40460,1.04100,86.45180,37.84590,37.84590,-34.89910,38.87580,-2.75770,0.0016,-0.0674
2023-09-30,17.57800,12.75400,4.82400,3.33800,,3.33800,1.48600,0.12000,1.60600,0.67900,0.92700,0.92700,0.81900,1.82000,1.48600,,,,0.00000,0.00520,,-0.05450,27.44340,8.45380,8.45380,9.13640,4.65920,0.35130,,,-9.05360,-9.05360,1.85250,-9.05360,-1.78070,0,0
2023-06-30,16.33000,11.88300,4.44700,3.67000,,3.67000,0.77700,-0.06500,0.71200,0.21800,0.49400,0.49400,0.42100,1.10400,0.77700,,,,0.00000,0.02500,,-0.06780,27.23210,4.75810,4.75810,4.36010,2.57810,0.32950,,,-6.10930,-6.10880,0.99680,-6.10880,-1.40640,0.00000,
2023-03-31,40.40800,29.06900,11.33900,2.27140,,-26.79760,38.13660,0.73930,-1.53210,0.31800,-1.53210,-1.53210,-1.53210,38.43560,-2.27140,5.75000,5.75000,-0.05000,-0.05000,1.64390,0.06710,0.17410,28.06130,94.37890,-5.62110,-3.79160,-3.79160,1.17480,3.01190,29.88120,-11.37510,-11.37510,-4.45420,-10.61170,,0.0256,-0.2506
2022-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.0713,0.0713
2022-09-30,,,,1.44440,,,-1.44440,1.09630,-0.34810,,-0.34810,-0.34810,-0.34810,-1.44440,-1.44440,5.75000,5.75000,-0.01000,-0.01000,0.27270,,,,,,,,,,,10.33900,10.33900,-0.14880,10.33900,-0.58550,-0.0079,-0.0079
2022-06-30,,,,0.29470,,,-0.29470,6.46910,6.17440,,6.17440,6.17440,6.17440,-0.29470,-0.29470,5.75000,5.75000,0.21000,0.21000,1.08180,,,,,,,,,,,-62.31110,-62.31110,2.64820,-62.31110,-1.72330,-0.06340,-0.06340
2022-03-31,,,,,,,-0.36260,,3.79980,,,,3.79980,,,5.75000,5.75000,0.13000,0.13000,0.87300,,-0.01360,,,,,,,,,,,,,-2.84200,-0.0397,-0.0397
2021-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2021-09-30,,,,0.00040,,,-0.00040,,-0.00040,,-0.00040,-0.00040,-0.00040,-0.00040,-0.00040,5.00000,5.00000,-0.00010,-0.00010,0.00040,,-26.96190,,,,,,,,,5.79060,5.79060,-0.05250,5.79060,-0.00110,0.0031,0.0031
2021-06-30,,,,0.01860,,,-0.01860,,-0.01860,,-0.01860,-0.01860,-0.01860,-0.01860,-0.01860,5.00000,5.00000,-0.00370,-0.00370,,,,,,,,,,,,,,,,,-0.00310,-0.00310
2021-03-31,,,,,,,-0.01250,,-0.01250,,,,-0.01250,,,5.00000,5.00000,,0.00000,,,,,,,,,,,,,,,,,0,0
2020-09-30,,,,,-0.03150,,-0.03150,,-0.03150,,-0.03150,-0.03150,-0.03150,-0.03150,-0.03150,5.00000,5.00000,-0.01000,-0.01000,,,,,,,,,,,,,,,,,0,0
