Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,129.14200,45.34700,83.79500,46.27400,50.97300,32.82200,32.82200,5.20000,27.62200,27.62200,27.39700,14.94500,15.04010,1.83000,1.82000,0.13020,0.58350,39.23820,32.75270,0.01060,3.79610,4.29130,0.35120,3.25520,49.32560,1.6012,1.5243
2024-06-30,105.60200,36.33200,69.27000,75.67900,88.34200,-19.07200,-19.07200,-2.15300,-16.91900,-16.91900,-17.14400,12.17420,12.17420,-1.41000,-1.41000,0.13600,0.56880,-42.04590,-37.79540,0.00580,-2.47820,-2.84620,-0.21660,-2.10910,46.41880,-1.95,-1.9576
2024-03-31,42.99900,16.61400,26.38500,19.21400,20.49500,5.89000,5.89000,0.67800,5.21200,5.21200,5.21200,7.43350,7.52750,0.70000,0.69000,0.53000,1.12740,21.77050,19.26450,0.00730,1.63230,1.63230,0.14100,0.76730,42.91770,0.94170,0.74210
2023-12-31,43.00400,15.87600,27.12800,20.01100,21.55000,5.57800,5.57800,0.50000,5.07800,5.07800,5.07800,7.42800,7.50690,0.68000,0.67000,,0.86420,20.00860,18.21510,0.00770,1.61330,1.61330,0.14040,1.61330,42.36780,1.351,0.7561
2023-09-30,41.56100,14.38300,27.17800,21.22300,22.65800,4.52000,4.52000,0.46400,4.05600,4.05600,4.05600,7.42870,7.49930,0.55000,0.55000,0.52470,1.10410,16.77620,15.05400,0.00750,1.49770,1.49770,0.11310,0.71180,36.45430,1.2692,0.9977
2023-06-30,41.74100,13.32400,28.41700,20.10500,21.56200,6.85500,6.85500,0.82100,6.03400,6.03400,6.03400,7.42810,7.51500,0.81000,0.80000,0.46190,0.85840,24.30590,21.39490,0.00790,2.08020,2.08020,0.16910,1.11930,39.04590,1.5866,1.3614
2023-03-31,38.54200,9.55400,28.98800,19.54100,20.88000,8.10800,8.10800,0.58400,7.52400,7.52400,7.52400,7.42660,7.50450,1.01000,1.00000,0.52610,1.11010,28.47610,26.42500,0.00780,2.59640,2.59640,0.20490,1.23050,39.01230,1.45590,1.10000
2022-12-31,36.78900,4.66400,32.12500,16.50000,17.97200,14.15300,15.56600,2.21300,13.35300,13.35300,13.35300,7.42510,7.46770,1.80000,1.78000,0.55650,1.25470,44.76980,38.40490,0.00980,4.88310,4.88310,0.37480,2.16580,36.82370,1.6614,2.6189
2022-09-30,33.52600,2.58500,30.94100,16.03000,17.56400,13.37700,13.37700,2.24000,11.13700,11.13700,11.13700,7.42580,7.46770,1.50000,1.49000,,,40.13620,33.41530,,,,,,,2.3608,-0.4805
2022-06-30,31.03800,0.91100,30.12700,16.44700,17.83000,12.29700,12.29700,1.90000,10.39700,10.39700,10.39700,7.42470,7.45610,1.40000,1.39000,,,37.64580,31.82920,,,,,,,2.249,2.1636
2022-03-31,28.36700,0.78100,27.58600,15.14800,16.52700,11.05900,11.05900,1.93300,9.12600,9.12600,9.12600,7.42410,7.45190,1.23000,1.23000,,,36.59010,30.19460,,,,,,,1.90490,1.89030
2021-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
