Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,,,,1.69320,1.16370,,-2.85690,-0.17910,-3.03600,-3.03600,-3.03600,-2.36560,-2.84460,-2.85690,1.33100,1.33100,-1.78000,-1.78000,4.49120,,,,,,,,,,,,-65.74580,-65.74580,-57.81480,-65.74580,3.19350,-0.0599,-0.0656
2023-06-30,0.03660,0.02700,0.00960,0.01690,0.83310,0.84990,-0.84030,0.12540,-0.71490,-0.71490,-0.71490,-0.70950,-0.82950,-0.84030,0.99830,0.99830,-0.69980,-0.69980,6.70330,,,26.22650,-2295.44900,-2295.44900,-1952.94700,-1938.11500,0.00590,0.29450,0.33430,269.25510,-12.85290,-12.85290,-11.60060,-12.85290,5.00680,0.0204,0.0432
2023-03-31,0.12100,0.04270,0.07830,0.11890,1.70300,1.82200,-1.74370,0.02210,-1.72150,-1.72150,-1.72150,-1.71370,-1.73120,-1.74370,0.66710,0.66710,-2.58920,-2.58920,7.85660,,,64.67560,-1440.91700,-1440.91700,-1422.65000,-1416.14600,0.02210,0.47440,0.42870,209.95190,-36.05620,-36.05620,-31.46370,-36.05620,7.17200,-1.65760,-1.65760
2022-12-31,0.22410,0.07910,0.14500,0.24960,1.32460,1.57420,-1.42920,0.02230,-1.40690,-1.40690,-1.40690,-1.39380,-1.40500,-1.42920,0.49990,0.49990,-1.95850,-1.95850,8.77450,,,64.71320,-637.85970,-637.85990,-627.90580,-622.04820,0.03450,0.96770,1.16340,77.36170,-24.52170,-24.52170,-21.67050,-24.52170,8.33920,-2.8015,-2.8196
2022-09-30,0.05120,0.02440,0.02680,0.19850,1.59620,1.79470,-1.76780,-0.00130,-1.76920,-1.76920,-1.76920,-1.75940,-1.75610,-1.76780,0.55800,0.55800,-3.15000,-3.15000,11.31580,,0.00030,52.37050,-3450.59100,-3450.59100,-3453.19400,-3434.14000,0.00650,0.28760,1.03860,86.65530,-25.21420,-25.21420,-22.43270,-25.21420,10.78050,-1.6384,-1.6578
2022-06-30,0.03110,0.01300,0.01810,0.11340,1.18160,1.29500,-1.27690,0.01290,-1.26400,-1.26400,-1.26400,-1.25670,-1.26580,-1.27690,0.40910,0.40910,-3.07910,-3.07910,6.44910,,0.00090,58.17890,-4108.53300,-4108.53300,-4066.93700,-4043.34000,0.00580,0.35800,1.00000,90.00000,-28.80140,-28.80140,-23.45210,-28.80140,10.67860,-3.0616,-3.0832
2022-03-31,0.08760,0.04180,0.04580,0.20940,1.18210,1.39150,-1.34570,0.00590,-1.33980,-1.33980,-1.33980,-1.32980,-1.33800,-1.34570,0.40290,0.40290,-3.28900,-3.28900,6.27550,,0.00120,52.24350,-1535.63200,-1535.63200,-1528.89400,-1517.46000,0.01320,1.57520,0.43410,207.31220,-24.97520,-24.97520,-20.23870,-24.97520,13.20880,-2.69550,-2.73980
2021-12-31,0.18930,0.06800,0.12130,0.17570,1.48770,1.66340,-1.54210,-0.02750,-1.56960,-1.56960,-1.56960,-1.55970,-1.49940,-1.54210,0.33480,0.33480,-4.19870,-4.19870,7.76230,,0.00130,64.07200,-814.63480,-814.63470,-829.14150,-823.90280,0.02490,3.00900,1.09660,82.07410,-24.47640,-24.47640,-20.65970,-24.47640,15.98680,-4.2742,-4.438
2021-09-30,0.07140,0.05360,0.01770,0.06650,1.24380,1.31030,-1.29250,-0.00780,-1.30030,-1.30030,-1.30030,-1.28710,-1.28760,-1.29250,0.39820,0.39820,-3.21900,-3.21900,9.95520,0.00030,0.00130,24.82940,-1811.17200,-1811.17200,-1822.06900,-1803.56900,0.00810,2.98450,1.93910,46.41310,-16.61510,-16.61510,-14.70730,-16.61080,19.60910,-2.4438,-2.4824
2021-06-30,0.05440,0.01140,0.04300,0.22670,1.43840,1.66510,-1.62210,0.12090,-1.50120,-1.50120,-1.50120,-1.48140,-1.61740,-1.62210,0.30850,0.30850,-4.82860,-4.82860,8.42270,0.00040,0.00130,79.12980,-2981.71300,-2981.71300,-2759.45300,-2723.08700,0.00530,0.74520,1.00000,90.00000,-16.83370,-16.83370,-14.61110,-16.82620,22.47640,-5.1991,-5.1991
2021-03-31,0.12310,0.00290,0.12010,0.06980,0.29720,0.36710,-0.24690,-0.24740,-0.49430,-0.49430,-0.49430,-0.49240,-0.24210,-0.24690,0.22960,0.22960,-2.16930,-2.16930,0.77610,-0.28490,-0.33290,97.61690,-200.59390,-200.59390,-401.62420,-400.08610,0.13970,0.18360,0.77650,115.90730,56.47490,56.47490,-56.11960,72.56430,-3.81200,-0.36820,-0.36820
2020-12-31,0.16840,0.01770,0.15070,0.07620,0.22600,0.30220,-0.15150,-0.06660,-0.21900,-0.21900,-0.21900,-0.21600,-0.14880,-0.15150,0.21710,0.21710,-0.83970,-0.83970,0.63060,-0.49950,-0.47100,89.66750,-89.96440,-89.96440,-130.04750,-128.26600,0.24490,1.08220,1.13830,79.06590,47.05100,47.05090,-31.84760,70.55210,-2.02690,-0.8984,-0.8938
2020-09-30,,,,0.08750,0.34460,,-0.43210,-0.00560,-0.43770,-0.43770,-0.43770,-0.43390,-0.41560,-0.43210,0.22260,0.22260,-1.95940,-1.95940,,,,,,,,,,,,,,,,,,-0.5324,-0.5324
2020-06-30,,0.00490,-0.00490,0.09570,0.30310,0.39880,-0.40370,-0.17750,-0.58120,-0.58120,-0.58120,-0.57700,-0.39690,-0.40370,0.20840,0.20840,-2.79920,-2.79920,,,,,,,,,,,,,,,,,,-1.1292,-1.1292
2020-03-31,0.06360,0.02080,0.04280,0.15760,0.24700,0.40460,-0.36190,-0.00720,-0.36910,-0.36910,-0.36910,-0.36560,-0.34280,-0.36190,0.20840,0.20840,-1.74950,-1.74950,,,,67.31740,-569.26820,-569.26820,-580.59810,-575.22420,,,,,,,,,,-1.12090,-1.12090
2019-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
