Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,43409.00000,23094.00000,20315.00000,15916.00000,15916.00000,4399.00000,-9.00000,4390.00000,1116.00000,3274.00000,3274.00000,-1.00000,2905.00000,1899.90000,1940.30000,1.53000,1.51000,0.58760,3.62710,24.48000,16.19920,0.00740,1.69150,1.75940,0.13470,0.64320,110.98500,-8.6333,-9.4283
2024-06-30,42633.00000,22494.00000,20139.00000,15793.00000,15793.00000,4346.00000,-36.00000,4310.00000,1047.00000,3263.00000,3263.00000,,2943.00000,1907.70000,1945.70000,1.54000,1.52000,0.57270,3.70790,24.24070,16.55230,0.00740,1.70800,1.76170,0.13560,0.66660,109.62600,-8.7095,-9.5473
2024-03-31,43820.00000,22716.00000,21104.00000,16560.00000,16560.00000,4544.00000,,4544.00000,1136.00000,3408.00000,3408.00000,-1.00000,3371.00000,1910.40000,1943.20000,1.59000,1.58000,0.57920,3.72930,24.32290,18.04410,0.00770,1.79560,1.86210,0.14010,0.69140,108.73340,-5.57380,-6.31740
2023-12-31,39995.00000,22555.00000,17440.00000,19543.00000,19543.00000,-2103.00000,,-2103.00000,-296.00000,-1807.00000,-1807.00000,-1.00000,-2510.00000,1930.10000,1955.80000,-1.12000,-1.13000,0.58150,3.67280,-14.05000,-16.76910,0.00620,-0.95790,-0.99430,-0.07490,-0.36660,108.37550,-2.3119,-3.1887
2023-09-30,41148.00000,21009.00000,20139.00000,15351.00000,15351.00000,4788.00000,,4788.00000,1203.00000,3585.00000,3585.00000,2.00000,3160.00000,1924.40000,1951.70000,1.64000,1.63000,0.56750,3.52210,26.13110,17.24610,0.00770,1.87990,1.92920,0.15140,0.73770,109.82650,7.7206,6.842
2023-06-30,38183.00000,18747.00000,19436.00000,15394.00000,15394.00000,4042.00000,,4042.00000,1090.00000,2952.00000,2952.00000,-1.00000,2594.00000,1942.80000,1968.60000,1.34000,1.33000,0.56720,3.56050,22.86850,14.67610,0.00730,1.56040,1.59700,0.12180,0.61000,108.75100,-27.4252,-28.1781
2023-03-31,37494.00000,16047.00000,21447.00000,15264.00000,15264.00000,6183.00000,,6183.00000,1531.00000,4652.00000,4652.00000,-1.00000,4606.00000,1943.50000,1964.10000,2.21000,2.21000,0.57230,3.64830,31.36990,23.36890,0.00800,2.46430,2.52130,0.18950,0.95190,107.36810,-15.52110,-16.35000
2022-12-31,30444.00000,12438.00000,18006.00000,14830.00000,14830.00000,3176.00000,,3176.00000,640.00000,2536.00000,2536.00000,-2.00000,1945.00000,1946.70000,1964.30000,1.17000,1.16000,0.57370,3.42750,19.56510,11.98180,0.00670,1.38700,1.42700,0.10490,0.53560,104.20210,6.4936,5.5105
2022-09-30,25864.00000,7356.00000,18508.00000,14114.00000,14114.00000,4394.00000,,4394.00000,879.00000,3515.00000,3515.00000,-6.00000,3479.00000,1936.80000,1955.10000,1.64000,1.63000,0.55970,3.51720,25.57630,20.25030,0.00720,1.95150,2.00510,0.14760,0.77730,102.80440,-1.0057,-1.6147
2022-06-30,23304.00000,3666.00000,19638.00000,13667.00000,13667.00000,5971.00000,,5971.00000,1182.00000,4789.00000,4789.00000,-221.00000,4274.00000,1941.50000,1958.10000,2.20000,2.19000,0.56320,3.38840,32.71060,23.41410,0.00770,2.65130,2.72870,0.20110,1.04780,103.07480,11.9253,11.2929
