Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,6751.00000,3823.00000,2928.00000,585.00000,-1323.00000,1926.00000,1002.00000,-50.00000,952.00000,185.00000,767.00000,767.00000,,761.00000,1062.00000,1002.00000,292.60000,297.50000,2.60000,2.56000,0.20420,0.25660,14.84230,14.84230,14.10160,11.27240,0.08310,4.60000,5.31050,0.94440,3.58860,58.48370,5.7037,5.499
2024-06-30,6486.00000,3661.00000,2825.00000,561.00000,-1285.00000,1863.00000,962.00000,-50.00000,912.00000,174.00000,738.00000,738.00000,,733.00000,946.00000,962.00000,295.50000,299.90000,2.48000,2.44000,0.21770,0.27830,14.83200,14.83200,14.06110,11.30130,0.08210,4.80910,5.63490,0.93360,3.68190,53.33530,4.2341,4.0292
2024-03-31,6419.00000,3611.00000,2808.00000,545.00000,-1283.00000,1846.00000,962.00000,-51.00000,911.00000,158.00000,753.00000,753.00000,,748.00000,1033.00000,962.00000,298.10000,302.60000,2.51000,2.47000,0.22000,0.28210,14.98680,14.98680,14.19220,11.65290,0.08260,4.97560,5.85220,0.96900,3.79710,52.11470,3.62520,3.46000
2023-12-31,6400.00000,3633.00000,2767.00000,534.00000,-1214.00000,1766.00000,1001.00000,-51.00000,950.00000,179.00000,771.00000,771.00000,,766.00000,1136.00000,1001.00000,307.10000,311.50000,2.53000,2.49000,0.22150,0.28460,15.64060,15.64060,14.84380,11.96880,0.08340,5.14240,6.06660,1.00420,3.91590,51.35160,5.1558,4.9542
2023-09-30,6168.00000,3543.00000,2625.00000,517.00000,-1226.00000,1761.00000,864.00000,-51.00000,813.00000,162.00000,651.00000,651.00000,,645.00000,964.00000,864.00000,304.60000,309.00000,2.12000,2.09000,0.24170,0.31880,14.00780,14.00780,13.18090,10.45720,0.08280,4.87820,5.89510,0.87360,3.60860,45.22930,5.7679,5.5952
2023-06-30,6049.00000,3580.00000,2469.00000,502.00000,-1225.00000,1744.00000,725.00000,-53.00000,672.00000,125.00000,547.00000,547.00000,,542.00000,813.00000,725.00000,309.40000,313.30000,1.75000,1.73000,0.23550,0.30810,11.98550,11.98550,11.10930,8.96020,0.08190,3.95860,4.75730,0.74020,2.95480,46.08710,-0.1101,-0.2723
2023-03-31,5910.00000,3482.00000,2428.00000,491.00000,-1216.00000,1725.00000,703.00000,-50.00000,653.00000,118.00000,535.00000,535.00000,,530.00000,775.00000,703.00000,314.00000,318.60000,1.69000,1.66000,0.23310,0.30390,11.89510,11.89510,11.04910,8.96790,0.07960,3.81980,4.58480,0.72050,2.86130,45.99400,2.73380,2.58000
2022-12-31,6016.00000,3537.00000,2479.00000,473.00000,-1200.00000,1691.00000,788.00000,-53.00000,735.00000,143.00000,592.00000,592.00000,,587.00000,930.00000,788.00000,324.80000,329.50000,1.84000,1.82000,0.24160,0.31860,13.09840,13.09840,12.21740,9.75730,0.08240,4.43710,5.38820,0.81090,3.28290,43.40060,3.2028,3.0456
2022-09-30,5580.00000,3407.00000,2173.00000,464.00000,-1206.00000,1688.00000,485.00000,-53.00000,432.00000,92.00000,340.00000,340.00000,,334.00000,606.00000,485.00000,322.10000,326.30000,1.04000,1.02000,0.25160,0.33620,8.69180,8.69180,7.74190,5.98570,0.07770,2.69390,3.31770,0.47350,1.96410,40.54540,4.7326,4.5908
2022-06-30,5373.00000,3074.00000,2299.00000,450.00000,-1225.00000,1692.00000,607.00000,-53.00000,554.00000,110.00000,444.00000,444.00000,,439.00000,741.00000,607.00000,327.40000,331.80000,1.34000,1.32000,0.23440,0.30610,11.29720,11.29720,10.31080,8.17050,0.07420,3.19610,3.86020,0.61320,2.38950,43.80670,2.9566,2.8164
