Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,,
2024-03-31,137.10360,110.98750,26.11620,1.73780,-0.89990,2.63760,23.47850,-12.49440,10.98420,4.28090,6.70330,6.70330,1.38360,35.41910,23.47850,55.43000,55.43000,0.12110,0.09290,2.10400,0.58850,1.52190,19.04850,17.12470,17.12470,8.01160,1.00920,0.15250,13.48170,0.80290,112.09460,2.36560,-6.38270,0.74550,0.97330,5.11210,0.46000,0.41070
2022-12-31,,,,,8.45880,,-255.80640,-27.04610,43.51180,,34.81280,34.81280,29.70280,-255.80640,70.55790,261.92000,261.92000,0.22950,0.22950,1.58030,0.81490,4.77530,,,,,,,,,,40.19910,-15.42160,5.23860,7.43950,1.56230,0.5119,0.4411
2022-09-30,,,,,-1.59580,,-1.59580,-2.41950,-4.01530,,-4.01530,-4.01530,-4.01530,-1.59580,-1.59580,6.30500,6.30500,-0.27000,-0.27000,0.24790,,-0.05290,,,,,,,,,,30.34050,30.34050,-6.80450,30.34050,-2.09900,-0.0889,-0.0889
2022-06-30,,,,,-2.44070,,-2.44070,2.32790,-0.11280,,-0.11280,-0.11280,-0.11280,-2.44070,-2.44070,6.30500,6.30500,0.00000,0.00000,0.54210,,-0.04920,,,,,,,,,,0.79260,0.79260,-0.04440,0.79260,-2.25670,-0.0351,-0.0351
2022-03-31,,,,,-1.29140,,-1.29140,6.99790,5.70650,,5.70650,5.70650,5.70650,-1.29140,-1.29140,6.30500,6.30500,0.18000,0.18000,0.98800,,,,,,,,,,,,-41.54930,-41.54940,2.25130,-41.54930,-2.17830,-0.03960,-0.03960
2021-12-31,,,,,-0.44360,,-0.44360,2.26120,1.81790,,1.81790,1.81790,1.81790,-0.44360,-0.44360,6.30500,6.30500,0.06000,0.06000,0.90700,,,,,,,,,,,,-9.33310,-9.33310,0.71660,-9.33310,-3.08930,-0.0293,-0.0293
2021-09-30,,,,,-0.15460,,-0.15460,4.61030,4.45570,,4.45570,4.45570,4.45570,-0.15460,-0.15460,6.32500,6.32500,0.14000,0.14000,1.73450,,,,,,,,,,,,-20.92930,-20.92930,1.75480,-20.92930,-3.36590,-0.0294,-0.0294
2021-06-30,,,,,-0.38590,,-0.38590,-1.44400,-1.82990,,-1.82990,-1.82990,-1.82990,-0.38590,-0.38590,6.32500,6.32500,-0.06000,-0.06000,1.89120,,,,,,,,,,,,-36.59770,-36.59770,-0.72000,-36.59770,0.53200,-0.0145,-0.0145
2021-03-31,,,,,-0.17970,,-0.17970,5.13090,4.95120,,4.95120,4.95120,4.95120,-0.17970,-0.17970,6.32500,6.32500,0.16000,0.16000,3.50790,,,,,,,,,,,,99.02420,99.02430,1.94700,99.02420,0.54260,-0.01910,-0.01910
2020-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2020-09-30,,,,,-0.60020,,-0.60020,-4.52750,-5.12770,,-5.12770,-5.12770,-5.12770,-0.60020,-0.60020,6.16200,6.16200,-0.20000,-0.20000,,,,,,,,,,,,,,,,,,0.0012,0.0012
2020-06-30,,,,,-0.00020,,-0.00020,,-0.00020,,-0.00020,-0.00020,-0.00020,-0.00020,-0.00020,4.48500,4.48500,0.00000,0.00000,,,,,,,,,,,,,,,,,,-0.0012,-0.0012
