Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,31674.00000,11308.00000,20366.00000,14132.00000,14132.00000,6234.00000,,6234.00000,1064.00000,5170.00000,5170.00000,4852.00000,3384.80000,3425.10000,1.43000,1.42000,0.49590,1.58860,32.29880,25.13860,0.01000,3.10690,3.39360,0.26900,1.40860,55.30160,1.1765,1.1765
2024-06-30,31650.00000,10961.00000,20689.00000,14529.00000,14529.00000,6160.00000,,6160.00000,1251.00000,4909.00000,4909.00000,4640.00000,3448.30000,3486.20000,1.35000,1.33000,0.50140,1.67260,31.66610,23.85240,0.01000,3.03890,3.38670,0.25300,1.37400,52.35470,0.478,0.478
2024-03-31,31476.00000,10613.00000,20863.00000,15276.00000,15276.00000,5587.00000,,5587.00000,964.00000,4623.00000,4623.00000,4313.00000,3560.10000,3600.10000,1.21000,1.20000,0.50690,1.62460,28.04020,21.64620,0.01020,2.81780,3.09740,0.23600,1.24800,52.16760,-3.36800,-3.36800
2023-12-31,30546.00000,10068.00000,20478.00000,17068.00000,17068.00000,3410.00000,,3410.00000,-100.00000,3510.00000,3510.00000,3160.00000,3688.30000,3720.40000,0.89000,0.87000,0.52550,1.58530,17.76410,16.46180,0.00990,2.08930,2.28280,0.18160,0.88850,52.08400,4.8281,4.8281
2023-09-30,29845.00000,8988.00000,20857.00000,14310.00000,14310.00000,6547.00000,,6547.00000,811.00000,5736.00000,5736.00000,5450.00000,3648.80000,3680.60000,1.49000,1.48000,0.51030,1.55380,33.30110,27.72130,0.01030,3.52060,3.88430,0.30040,1.54020,50.13100,4.2341,4.2341
2023-06-30,28200.00000,7667.00000,20533.00000,14700.00000,14700.00000,5833.00000,,5833.00000,930.00000,4903.00000,4903.00000,4659.00000,3699.90000,3724.90000,1.26000,1.25000,0.48390,1.40080,30.99360,24.75560,0.01000,3.01720,3.32560,0.26130,1.39060,49.60980,-0.1538,-0.1538
2023-03-31,26749.00000,6020.00000,20729.00000,14883.00000,14883.00000,5846.00000,,5846.00000,966.00000,4880.00000,4880.00000,4713.00000,3785.60000,3818.70000,1.24000,1.23000,0.48630,1.38890,29.94570,24.14200,0.01030,2.97980,3.29510,0.25870,1.36820,48.68700,1.93940,1.93940
2022-12-31,24394.00000,4360.00000,20034.00000,17148.00000,17148.00000,2886.00000,,2891.00000,-29.00000,2920.00000,2920.00000,2877.00000,3805.20000,3837.00000,0.76000,0.75000,0.48970,1.24040,15.15440,15.08100,0.01010,1.79400,1.99240,0.15520,0.81770,47.52800,1.8722,1.8722
2022-09-30,21962.00000,2396.00000,19566.00000,15090.00000,15090.00000,4476.00000,,4476.00000,912.00000,3564.00000,3564.00000,3313.00000,3796.50000,3825.10000,0.87000,0.86000,0.46720,1.14790,23.83130,17.63920,0.01000,2.25070,2.50620,0.18980,1.06440,47.00620,3.1384,3.1384
2022-06-30,18398.00000,1358.00000,17040.00000,13442.00000,13442.00000,3598.00000,,3598.00000,622.00000,2976.00000,2976.00000,2863.00000,3793.80000,3819.60000,0.75000,0.75000,0.45530,1.04210,21.85910,17.39370,0.00880,1.86310,2.06340,0.15820,0.90160,47.40170,1.9873,1.9873
2022-03-31,18688.00000,960.00000,17728.00000,13059.00000,13059.00000,4669.00000,-5.00000,4664.00000,746.00000,3918.00000,3918.00000,3509.00000,3831.10000,3868.90000,0.92000,0.91000,0.45770,1.02890,25.19040,18.95220,0.00950,2.42400,2.66980,0.20200,1.16950,47.94040,0.05140,0.05140
2021-12-31,22389.00000,859.00000,21530.00000,12683.00000,12683.00000,8847.00000,,8857.00000,1897.00000,6960.00000,6960.00000,6032.00000,4061.90000,4096.20000,1.53000,1.51000,0.45810,1.02620,40.29210,27.44060,0.01130,4.09280,4.44040,0.35730,1.98400,48.92430,1.1816,1.1816
2021-09-30,19759.00000,925.00000,18834.00000,11907.00000,11907.00000,6927.00000,-1.00000,6926.00000,1521.00000,5405.00000,5405.00000,4787.00000,4056.30000,4090.40000,1.18000,1.17000,0.46030,1.07270,34.23800,23.66410,0.01030,3.16450,3.44860,0.27650,1.52660,47.80460,-1.2205,-1.2205
2021-06-30,21163.00000,893.00000,20270.00000,12085.00000,12085.00000,8185.00000,4.00000,8189.00000,1445.00000,6744.00000,6744.00000,5743.00000,4124.60000,4156.10000,1.39000,1.38000,0.48190,1.16650,38.03530,26.67440,0.01110,3.91390,4.24350,0.34660,1.80910,47.01240,-1.9428,-1.9428
2021-03-31,19770.00000,1238.00000,18532.00000,12928.00000,12928.00000,5604.00000,-13.00000,5591.00000,901.00000,4690.00000,4690.00000,4256.00000,4141.30000,4171.00000,1.03000,1.02000,0.49320,1.28610,28.55470,21.73650,0.01000,2.80540,3.06080,0.23930,1.26190,45.48240,-0.83190,-0.83190
2020-12-31,20140.00000,1195.00000,18945.00000,13842.00000,13842.00000,5103.00000,-781.00000,4322.00000,768.00000,3554.00000,3554.00000,3003.00000,4118.00000,4134.20000,0.73000,0.73000,0.53420,1.46440,22.59990,15.70280,0.00980,2.15950,2.34000,0.18200,0.89150,44.81450,-5.5094,-5.5094
2020-09-30,20748.00000,1432.00000,19316.00000,15280.00000,15280.00000,4036.00000,-718.00000,3318.00000,-83.00000,3401.00000,3401.00000,2901.00000,4123.80000,4132.20000,0.70000,0.70000,0.54230,1.48840,17.88970,15.64130,0.00960,2.11330,2.29850,0.17690,0.85510,44.04870,-2.128,-2.128
2020-06-30,20207.00000,1921.00000,18286.00000,24085.00000,24085.00000,-5799.00000,,-5799.00000,-2001.00000,-3798.00000,-3798.00000,-4160.00000,4105.50000,4105.50000,-1.01000,-1.01000,0.56180,1.61780,-66.25910,-47.53200,0.00440,-2.38830,-2.60930,-0.19290,-0.92400,43.72360,3.9565,3.9565
2020-03-31,21132.00000,3415.00000,17717.00000,17053.00000,17053.00000,664.00000,,664.00000,159.00000,505.00000,505.00000,42.00000,4104.80000,4135.30000,0.01000,0.01000,0.56420,1.79800,4.84250,0.30630,0.00690,0.31180,0.34260,0.02550,0.12000,44.75380,4.17700,4.17700
2019-12-31,26024.00000,4395.00000,21629.00000,16616.00000,16616.00000,5013.00000,,5371.00000,2282.00000,3089.00000,3089.00000,2711.00000,4393.10000,4425.40000,0.67000,0.67000,0.54830,1.76980,25.59450,12.91880,0.01090,1.85600,2.07810,0.16030,0.74220,45.46800,2.8177,2.8177
2019-09-30,26884.00000,4874.00000,22010.00000,15894.00000,15894.00000,6116.00000,,6116.00000,1304.00000,4812.00000,4812.00000,4037.00000,4358.50000,4389.60000,0.93000,0.92000,0.54260,1.82370,28.69340,18.93970,0.01100,2.78360,3.09340,0.24750,1.13210,45.53980,-2.9169,-2.9169
2019-06-30,26475.00000,4891.00000,21584.00000,13925.00000,13952.00000,7632.00000,,7632.00000,1294.00000,6338.00000,6338.00000,5848.00000,4469.40000,4495.00000,1.31000,1.30000,0.54690,1.78380,36.20320,27.74060,0.01100,3.58050,3.95830,0.32950,1.43550,45.26140,-0.1145,-0.1145
2019-03-31,26301.00000,4692.00000,21609.00000,14733.00000,14761.00000,6848.00000,,6848.00000,881.00000,5967.00000,5967.00000,5507.00000,4551.50000,4584.00000,1.21000,1.20000,0.54320,1.72560,32.98020,26.52190,0.01100,3.39960,3.78740,0.31610,1.37150,44.04590,1.73450,1.73450
2018-12-31,25257.00000,4277.00000,20980.00000,15611.00000,15611.00000,5369.00000,,7120.00000,966.00000,6154.00000,6154.00000,5711.00000,4799.70000,4838.40000,1.22000,1.21000,0.53750,1.69910,34.80130,27.91440,0.01080,3.53980,3.98170,0.32460,1.44420,43.01570,3.0936,3.0936
2018-09-30,25733.00000,3792.00000,21941.00000,14079.00000,14343.00000,7598.00000,,7598.00000,1512.00000,6086.00000,6086.00000,5453.00000,4784.00000,4823.20000,1.14000,1.13000,0.52570,1.63650,35.56950,25.52780,0.01140,3.45410,3.90480,0.32490,1.44560,42.38070,1.427,1.427
2018-06-30,25027.00000,3474.00000,21553.00000,14169.00000,14434.00000,7119.00000,,7119.00000,1810.00000,5309.00000,5309.00000,4792.00000,4865.80000,4899.80000,0.98000,0.98000,0.51550,1.57120,33.73770,22.70980,0.01120,2.94400,3.26060,0.28240,1.24810,42.49660,-0.1538,-0.1538
2018-03-31,25043.00000,3109.00000,21934.00000,14968.00000,15233.00000,6701.00000,,6701.00000,1374.00000,5327.00000,5327.00000,4733.00000,4885.70000,4930.70000,0.97000,0.96000,0.52470,1.57600,30.81910,21.76790,0.01140,2.96470,3.26780,0.27810,1.22970,42.24760,3.08880,3.08880
2017-12-31,24695.00000,2645.00000,22050.00000,17163.00000,17451.00000,4599.00000,,4599.00000,-1642.00000,6241.00000,6241.00000,5740.00000,4964.60000,5017.30000,1.17000,1.16000,0.51960,1.57770,21.49170,26.82370,0.01100,3.41560,3.74960,0.31980,1.44100,42.53790,0.0398,0.0398
2017-09-30,24444.00000,2595.00000,21849.00000,14780.00000,15068.00000,6781.00000,,6781.00000,2181.00000,4600.00000,4600.00000,4131.00000,4948.60000,4996.80000,0.83000,0.83000,0.53600,1.60860,32.08880,19.54860,0.01090,2.53800,2.77950,0.23770,1.03200,41.97030,1.922,1.922
2017-06-30,24458.00000,2223.00000,22235.00000,13809.00000,14096.00000,8139.00000,,8139.00000,2245.00000,5894.00000,5894.00000,5450.00000,4989.90000,5037.70000,1.09000,1.08000,0.53680,1.62130,37.54150,25.13840,0.01120,3.26790,3.56380,0.30530,1.32450,41.50480,-0.8419,-0.8419
2017-03-31,24144.00000,1889.00000,22255.00000,14108.00000,14397.00000,7858.00000,,7858.00000,2133.00000,5725.00000,5725.00000,5233.00000,5008.60000,5070.40000,1.05000,1.03000,0.55880,1.73510,36.29560,24.17090,0.01110,3.23470,3.55120,0.29340,1.24740,40.52430,2.59110,2.59110
2016-12-31,23238.00000,1656.00000,21582.00000,13719.00000,14020.00000,7562.00000,,7562.00000,2258.00000,5304.00000,5304.00000,4872.00000,5052.80000,5108.30000,0.97000,0.96000,0.55990,1.75490,36.39600,23.44900,0.01080,3.01460,3.32670,0.27480,1.16420,39.97060,0.9467,0.9467
2016-09-30,23863.00000,1535.00000,22328.00000,13774.00000,14073.00000,8255.00000,,8255.00000,2601.00000,5654.00000,5654.00000,5243.00000,5043.40000,5094.60000,1.04000,1.03000,0.55540,1.86070,38.35430,24.36000,0.01110,3.15220,3.41670,0.29110,1.23240,40.59760,-0.4718,-0.4718
2016-06-30,23575.00000,1413.00000,22162.00000,13641.00000,13940.00000,8222.00000,,8222.00000,2649.00000,5573.00000,5573.00000,5173.00000,5066.90000,5118.10000,1.02000,1.01000,0.54620,1.79700,38.98900,24.53050,0.01120,3.13390,3.39920,0.29500,1.24790,40.14290,-1.4283,-1.4283
2016-03-31,23500.00000,1305.00000,22195.00000,13821.00000,14114.00000,8081.00000,,8081.00000,2567.00000,5514.00000,5514.00000,5085.00000,5075.70000,5139.40000,1.00000,0.99000,0.53450,1.69060,38.28230,24.08930,0.01140,3.16070,3.47210,0.29820,1.29320,39.10710,1.15070,1.15070
2015-12-31,22641.00000,1055.00000,21586.00000,13119.00000,13430.00000,8156.00000,,8156.00000,2533.00000,5623.00000,5623.00000,5203.00000,5136.50000,5209.80000,1.02000,1.00000,0.50720,1.53210,39.29660,25.06870,0.01160,3.27530,3.63620,0.31460,1.42920,38.07660,-0.7597,-0.7597
2015-09-30,22863.00000,988.00000,21875.00000,12791.00000,13102.00000,8773.00000,,8773.00000,2790.00000,5983.00000,5983.00000,5443.00000,5125.80000,5193.80000,1.06000,1.05000,0.48840,1.40870,41.43680,25.70850,0.01210,3.48620,3.85240,0.34160,1.57730,37.98450,3.6469,3.6469
2015-06-30,22274.00000,956.00000,21318.00000,12457.00000,12769.00000,8549.00000,,8549.00000,2763.00000,5786.00000,5786.00000,5363.00000,5151.90000,5220.50000,1.04000,1.03000,0.48530,1.37780,40.67470,25.51620,0.01220,3.42310,3.83060,0.33630,1.56200,37.05880,-0.3141,-0.3141
2015-03-31,22255.00000,977.00000,21278.00000,12803.00000,13115.00000,8163.00000,,8163.00000,2279.00000,5884.00000,5884.00000,5461.00000,5160.40000,5243.60000,1.06000,1.04000,0.49110,1.37390,39.49200,26.41990,0.01190,3.50310,3.88980,0.33860,1.57640,36.79380,0.47960,0.47960
2014-12-31,22446.00000,1003.00000,21443.00000,12794.00000,13132.00000,8311.00000,,8311.00000,2519.00000,5792.00000,5792.00000,5382.00000,5237.20000,5324.40000,1.04000,1.02000,0.49820,1.33570,39.65550,25.67990,0.01240,3.48810,3.97870,0.34330,1.56880,35.83160,0.5308,0.5308
2014-09-30,22236.00000,1023.00000,21213.00000,12274.00000,12616.00000,8597.00000,,8597.00000,2642.00000,5955.00000,5955.00000,5408.00000,5225.90000,5310.40000,1.04000,1.02000,0.50220,1.35260,41.24250,25.94390,0.01270,3.63970,4.19280,0.36380,1.62010,35.08910,2.8358,2.8358
2014-06-30,22068.00000,1002.00000,21066.00000,12062.00000,12411.00000,8655.00000,,8655.00000,2869.00000,5786.00000,5786.00000,5424.00000,5268.40000,5350.80000,1.02000,1.01000,0.48040,1.26540,41.51280,26.01560,0.01300,3.55410,4.11090,0.36190,1.65590,34.58150,-0.6051,-0.6051
2014-03-31,21622.00000,997.00000,20625.00000,11932.00000,12273.00000,8352.00000,,8352.00000,2277.00000,6075.00000,6075.00000,5607.00000,5262.80000,5353.30000,1.07000,1.05000,0.46510,1.19270,41.14290,27.62070,0.01310,3.81380,4.51140,0.39280,1.84150,33.51280,0.53070,0.53070
2013-12-31,21698.00000,1033.00000,20665.00000,12073.00000,12448.00000,8217.00000,,8217.00000,2504.00000,5713.00000,5713.00000,5369.00000,5287.30000,5371.20000,1.02000,1.00000,0.47220,1.20980,40.47390,26.44570,0.01330,3.69200,4.44380,0.37500,1.76320,32.52860,2.701,2.701
2013-09-30,21506.00000,1028.00000,20478.00000,11802.00000,12177.00000,8301.00000,,8301.00000,2618.00000,5683.00000,5683.00000,5317.00000,5295.30000,5381.70000,1.00000,0.99000,0.47250,1.21470,40.68520,26.05990,0.01370,3.70800,4.45830,0.38190,1.77580,32.01010,3.9234,3.9234
2013-06-30,22455.00000,1077.00000,21378.00000,12530.00000,12907.00000,8471.00000,,8471.00000,2863.00000,5608.00000,5608.00000,5272.00000,5304.70000,5384.60000,1.00000,0.98000,0.42970,1.10120,40.87140,25.43670,0.01440,3.74390,4.56760,0.38930,1.95300,30.88880,2.4004,2.4004
2013-03-31,22410.00000,1151.00000,21259.00000,13242.00000,13619.00000,7640.00000,,7640.00000,2420.00000,5220.00000,5220.00000,4931.00000,5279.00000,5353.50000,0.93000,0.92000,0.43580,1.14380,38.12380,24.60580,0.01390,3.50380,4.19220,0.36330,1.80260,30.89470,1.70670,1.70670
