Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,290.67400,228.47200,62.20200,37.12200,,55.80000,6.40200,3.50300,9.90500,-0.11500,10.02000,10.02000,10.02000,25.08000,6.40200,62.02100,63.03900,0.16000,0.16000,0.69680,0.52770,1.37080,21.39920,2.20250,2.20250,3.40760,3.44720,0.18670,3.30110,27.26340,1.84710,4.12350,0.64340,0.87250,8.72990,-1.0985,-1.3565
2024-06-30,282.87600,207.48000,75.39600,33.35100,,50.46000,24.93600,5.05700,29.99300,0.88400,29.10900,29.10900,29.10900,42.04500,24.93600,61.94800,62.79200,0.47000,0.46000,0.63970,0.51840,1.33880,26.65340,8.81520,8.81520,10.60290,10.29040,0.17970,4.81660,18.68560,5.54760,12.92290,1.84960,2.67170,8.46700,-0.5485,-1.0223
2024-03-31,37.08000,47.46000,-10.38000,27.09300,,41.97500,-52.35500,-3.07300,-55.42800,-4.15600,-51.27200,-51.27200,-51.27200,-37.47300,-52.35500,61.87900,62.70300,-0.83000,-0.83000,0.79870,0.56700,1.39600,-27.99350,-141.19470,-141.19470,-149.48220,-138.27400,0.02310,0.92140,97.67480,-10.43710,-26.73480,-3.20010,-4.51950,7.93510,1.45230,1.01150
2023-12-31,67.74800,54.35000,13.39800,29.43500,,45.76400,-32.36600,-5.96000,-38.32600,-5.96800,-32.35800,-32.35800,-32.35800,-16.60100,-32.36600,61.73500,62.52900,-0.52000,-0.52000,0.93300,0.53840,1.24450,19.77620,-47.77410,-47.77410,-56.57140,-47.76230,0.04500,1.07670,83.58890,-5.98510,-13.41680,-2.15100,-2.76250,8.73780,0.3664,-0.0137
2023-09-30,271.82400,200.44200,71.38200,34.38000,,55.66600,15.71600,-13.50700,2.20900,8.25600,-6.04700,-6.04700,-6.04700,37.00200,15.71600,61.72000,62.58800,-0.10000,-0.10000,1.28820,0.53190,1.15000,26.26040,5.78170,5.78170,0.81270,-2.22460,0.17900,2.74310,32.81000,-1.05050,-2.18950,-0.39810,-0.49170,9.32640,-0.3404,-1.0644
2023-06-30,270.12300,197.73100,72.39200,33.67500,,52.92500,19.46700,-40.23900,-20.77200,8.14100,-28.91300,-28.91300,-28.91300,38.71700,19.46700,0.00000,0.00000,-0.47000,-0.47000,1.19970,0.74180,2.90560,26.79960,7.20670,7.20670,-7.68980,-10.70360,0.17900,4.95720,18.15540,-13.03080,37.26630,-1.91590,-3.36440,3.59500,0,0
2023-03-31,30.97200,38.70200,-7.73000,26.84800,,41.52700,-49.25700,-23.01200,-72.26900,-14.29300,-57.97600,-57.97600,-57.97600,-34.57800,-49.25700,0.00000,0.00000,-0.94000,-0.94000,,,,-24.95800,-159.03720,-159.03720,-233.33650,-187.18840,,,,,,,,,0.00000,
2022-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,-0.3113,-0.8678
2022-09-30,245.44700,196.30500,49.14200,27.68800,-4.81100,53.83400,-4.69200,-22.95700,-27.64900,2.24800,-29.89700,-29.89700,-29.89700,16.64300,-4.69200,62.28540,62.28540,-0.48000,-0.48000,,,,20.02140,-1.91160,-1.91160,-11.26480,-12.18060,,,,,,,,,0.3113,0.8678
2022-06-30,250.32500,172.15200,78.17300,32.99500,,50.61200,27.56100,45.33100,72.89200,9.19300,63.69900,63.69900,63.69900,27.56100,27.56100,,,,0.00000,,,,31.22860,11.01010,11.01010,29.11900,25.44650,,,,,,,,,0,0
