Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.80410,2.80410,1.27930,-2.15870,-0.94110,11.71090,10.76980,0.02180,10.74800,10.74800,10.74800,-0.94110,-0.94110,15.38440,114.56500,0.69860,0.09380,0.80890,-135.87840,-1.23640,100.00000,-33.56190,-33.56190,384.07530,383.29950,0.05010,1.20980,74.39550,-46.40370,-36.67700,19.19470,-6351.65900,-1.04120,0.00150,0.00100
2024-06-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,6.008,6.1431
2024-03-31,1.27070,1.27070,2.49440,-12.19270,-13.86990,-74.71350,-88.58340,-0.00600,-88.57740,-88.57740,-88.57740,-13.41340,-13.86990,2.21990,2.21990,-7.86000,-7.86000,0.68720,1.78970,-6.26740,100.00000,-1091.53100,-1091.53100,-6971.31800,-6970.84500,0.01660,0.29850,301.53490,2182.11300,2182.11700,-115.98010,-1723.27500,-0.33060,-5.6463,-5.7814
2023-12-31,,,,-0.61190,-0.61190,0.98870,0.37670,0.00370,0.37300,0.37300,0.37300,-0.61190,-0.61190,5.03130,5.03130,0.04000,0.04000,4.59840,,-0.04170,,,,,,,,,-3.23980,-3.23980,0.67230,-3.23980,-2.28840,-0.2349,-0.2349
2023-09-30,,,,-0.64080,-0.64080,0.52600,-0.11480,0.14120,-0.25600,-0.25600,-0.25600,-0.64080,-0.64080,5.03130,5.03130,-0.03000,-0.03000,0.07050,,-0.04320,,,,,,,,,2.30290,2.30290,-0.46720,2.30290,-2.20940,-0.12680,-0.12680
2023-06-30,,,,-0.57730,-0.57730,1.38120,0.80390,0.31830,0.48560,0.48560,0.48560,-0.57730,-0.57730,5.03130,5.03130,0.05000,0.05000,0.13300,,-0.06060,,,,,,,,,-6.13520,-6.13520,0.82830,-6.13520,-1.57310,0.0025,0.0025
2023-03-31,,,,-0.90780,-0.90780,1.36300,0.45520,0.26280,0.19240,0.19240,0.19240,-0.90780,-0.90780,5.03130,5.03130,0.01000,0.01000,0.19760,,-0.06350,,,,,,,,,-2.54340,-2.54340,0.33380,-2.54340,-1.50340,0.0569,0.0569
2022-12-31,,,,-1.07540,-1.07540,1.77840,0.70310,0.42610,0.27700,0.27700,0.27700,-1.07540,-1.07540,5.03130,5.03130,0.02000,-0.18250,0.02910,,-0.09580,,,,,,,,,-5.52890,-5.52890,0.13560,-5.52890,-0.99580,-0.0986,-0.0986
2022-09-30,,,,-0.69340,-0.69340,2.05700,1.36360,0.09330,1.27030,1.27030,1.27030,-0.69340,-0.69340,5.03130,5.03130,0.05000,0.25250,0.04320,,-0.12010,,,,,,,,,-31.77020,-31.77000,0.62650,-31.77020,-0.79470,-0.11690,-0.11690
2022-06-30,,,,-0.56660,-0.56660,8.72540,8.15880,0.01740,8.14140,8.14140,8.14140,-0.56660,-0.56660,5.03130,5.03130,0.32000,0.32000,0.05810,,-0.08840,,,,,,,,,-183.56650,-183.56630,4.03370,-183.56650,-0.88160,-0.0394,-0.0394
2022-03-31,,,,-0.68890,-0.68890,2.04580,1.35690,,1.35690,1.35690,1.35690,-0.68890,-0.68890,5.03130,5.03130,0.05000,0.05000,0.05960,,-0.01930,,,,,,,,,-10.83110,-10.83110,0.67290,-10.83110,-2.49020,0.1674,0.1674
2021-12-31,,,,-1.12440,-1.12440,-2.78550,-3.90990,,-3.90990,-3.90990,-3.90990,-1.12440,-1.12440,4.95930,4.95930,-0.22000,-0.22000,0.05590,,,,,,,,,,,28.15850,28.15850,-1.93830,28.15850,-2.75990,-0.0308,-0.0308
2021-09-30,,,,-1.64760,-1.64760,0.72340,-0.92420,,-0.92420,-0.92420,-0.92420,-1.64760,-1.64760,5.03130,5.03130,-0.04000,-0.04000,0.36040,,,,,,,,,,,20.79890,20.79890,-0.45770,20.79890,-0.88320,-0.18540,-0.18540
2021-06-30,,,,-0.39490,-0.39490,-2.21610,-2.61100,,-2.61100,-2.61100,-2.61100,-0.39490,-0.39490,5.03130,5.03130,-0.10000,-0.10000,2.80900,,,,,,,,,,,-52.22050,-52.22050,-1.29200,-52.22050,0.84980,-0.0235,-0.0235
2021-03-31,,,,-0.23750,-0.23750,1.97980,1.74230,,1.74230,1.74230,1.74230,-0.23750,-0.23750,4.73960,4.73960,0.11000,0.11000,7.10580,,,,,,,,,,,34.84520,34.84520,0.86110,34.84520,0.88920,-0.1451,-0.1451
2020-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
