Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.24890,,0.24890,1.61600,2.10250,,-3.51340,0.14860,-3.36480,,-3.36480,-3.36480,,-3.36480,-3.46550,-3.51340,10.92100,10.92100,-0.31000,-0.31000,6.97040,,0.01520,100.00000,-1411.45600,-1411.45600,-1351.76000,-1351.76000,0.01420,1.11320,80.84740,-21.57730,-30.04940,-19.26080,-21.57730,1.42790,-0.1711,-0.1711
2024-06-30,0.28040,,0.28040,1.39210,2.16920,,-3.32480,0.06360,-3.26120,,-3.26120,-3.26120,,-3.26120,-3.27670,-3.32480,9.50200,9.50200,-0.34000,-0.34000,8.52090,,0.01270,100.00000,-1185.58400,-1185.58400,-1162.91000,-1162.91000,0.01390,1.45560,61.83200,-17.79910,-23.48910,-16.16990,-17.79910,1.67770,-0.2932,-0.2932
2024-03-31,0.15740,,0.15740,1.20500,2.06240,,-3.15340,0.09580,-3.05760,,-3.05760,-3.05760,,-3.05760,-3.10580,-3.15340,9.45000,9.45000,-0.32000,-0.32000,5.40830,,0.02100,100.00000,-2003.68500,-2003.68500,-1942.82400,-1942.82400,0.01240,0.47870,188.02110,-28.13580,-47.77170,-24.04160,-28.13580,1.15000,-0.31190,-0.31190
2023-12-31,0.07190,,0.07190,1.27470,2.02900,,-3.27510,0.05440,-3.22070,0.00610,-3.22680,-3.22030,0.00000,-3.22030,-3.21390,-3.27510,6.15400,6.15400,-0.02000,-0.02000,6.54860,0.01670,0.01700,100.00000,-4554.99400,-4554.99500,-4479.30500,-4478.76200,0.00470,0.78770,114.25180,-24.40050,-37.06840,-20.89500,-23.99250,1.39660,-0.5702,-0.5702
2023-09-30,0.04340,,0.04340,0.70150,3.01360,,-3.73210,0.01640,-3.71570,,-3.71570,-3.71570,-0.00190,-3.71760,-3.66750,-3.73210,7.87500,7.87500,-0.47000,-0.47000,4.02740,0.02920,0.03010,100.00000,-8601.43400,-8601.43400,-8563.69800,-8568.11100,0.00480,0.88850,101.29020,-50.78820,-134.50870,-41.49790,-49.30360,0.92900,0.0365,0.0365
2023-06-30,0.03710,,0.03710,0.70360,2.01690,,-2.75940,-8.13770,-10.89710,-0.00330,-10.89380,-10.90030,0.22180,-10.67860,-2.56130,-2.75940,5.04700,5.04700,-2.10000,-2.10000,5.26960,0.02210,0.02260,100.00000,-7429.25700,-7429.25700,-29338.93000,-28750.63000,0.00330,0.88170,102.07450,-113.98070,-219.50630,-95.66470,-111.46110,1.21440,-0.1447,-0.1447
2023-03-31,0.03790,,0.03790,0.12060,0.82280,,-0.98160,-0.80010,-1.78160,,-1.78160,-1.78160,-0.00230,-1.78390,-0.33830,-0.98160,3.18100,3.18100,-0.56000,-0.56000,1.08660,1.85880,-2.16450,100.00000,-2592.86200,-2592.86200,-4706.32700,-4712.28000,0.00550,0.68340,131.68820,45.67620,20.77930,-26.08450,-39.22460,-1.20650,-0.68220,-0.68220
2022-12-31,0.26590,,0.26590,1.57970,3.09220,,-5.58470,-0.42710,-6.01180,0.02700,-6.03880,-6.01420,-0.00750,-6.02170,-5.31710,-5.58470,3.06500,3.06500,-1.87890,-1.87890,3.47970,0.96510,27.65610,100.00000,-2100.07100,-2100.07100,-2260.66300,-2264.39100,0.02840,1.01570,88.60500,-2121.13700,134.66850,-64.15740,-74.02100,0.08920,-1.0957,-1.0955
2022-09-30,0.03000,,0.03000,1.62050,3.91440,,-5.71800,-0.47940,-6.19740,-0.00710,-6.19030,-6.19030,-0.14460,-6.33490,-5.31140,-5.71800,3.10300,3.10300,-2.05000,-2.05000,2.87160,0.66250,2.13170,100.00000,-19045.23000,-19045.23000,-20642.17000,-21100.32000,0.00210,0.83210,108.15710,-157.81630,308.76490,-42.72390,-53.26290,1.25950,-0.9768,-0.9767
2022-06-30,0.06640,,0.06640,1.69550,4.02640,,-5.89990,-0.45930,-6.35920,-0.00730,-6.35190,-6.36650,-0.20630,-6.57280,-5.45650,-5.89990,3.08420,3.08420,-2.13110,-2.13110,3.89740,0.49600,1.07000,100.00000,-8884.25100,-8884.25100,-9575.81600,-9897.49400,0.00360,1.74410,51.60200,-82.37970,-401.19570,-34.67280,-41.51550,2.49410,-1.0489,-1.0567
