Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,0.04800,0.62200,-0.57400,3.54400,-0.08400,3.63300,-4.20700,-0.74200,-4.93800,,-4.93800,-4.93800,-2.50100,-7.43900,-4.52400,-4.20700,6.04300,6.04300,-1.23000,-1.23000,1.49540,2.36840,-2.45160,-1195.83300,-8764.58400,-8764.58400,-10287.50000,-15497.92000,0.00310,0.00800,11274.38000,81.36430,81.36430,-32.29140,-111.34160,-0.90310,0.1532,0.1532
2023-06-30,1.54300,3.40200,-1.85900,3.42400,,3.60500,-5.46400,-0.34300,-5.80700,-0.54500,-5.26200,-5.26200,,-5.26200,-5.24400,-5.46400,3.23200,3.23200,-1.63000,-1.63000,2.59650,0.88970,10.68000,-120.47960,-354.11540,-354.11540,-376.34480,-341.02400,0.07620,0.16980,530.08430,-396.23520,-4872.17800,-25.98650,-43.69340,0.24490,-0.3255,-0.3255
2023-03-31,3.55200,3.37300,0.17900,3.33900,,3.52300,-3.34400,-0.59600,-3.94000,0.37400,-4.31400,-4.31400,,-4.31400,-3.12100,-3.34400,1.05500,1.05500,-4.09000,-4.09000,2.58160,0.87960,9.70230,5.03940,-94.14410,-94.14410,-110.92340,-121.45270,0.16780,0.27560,326.52870,-299.37510,-3507.31700,-20.37890,-36.03410,1.30880,-0.62560,-0.62560
2022-12-31,4.46800,6.69800,-2.23000,4.34400,,11.41200,-13.64200,-1.98800,-15.63000,4.06800,-19.69800,-19.69800,,-21.49400,-9.94900,-13.64200,0.75200,0.75200,-27.05000,-27.05000,4.67930,0.68800,2.53870,-49.91050,-305.32680,-305.32680,-349.82100,-481.06530,0.18430,0.29510,305.02910,-360.43910,-360.43910,-81.23220,-112.44430,5.19980,-3.7715,-3.8438
2022-09-30,0.16200,0.61300,-0.45100,3.33900,0.00000,3.35300,-3.80400,-0.65100,-4.45500,-1.22600,-3.22900,-3.22900,1.79600,-1.43300,-3.87400,-3.80400,0.76100,0.76100,-1.88000,-1.88000,8.67640,0.33130,0.53120,-278.39510,-2348.14800,-2348.14800,-2750.00000,-884.56780,0.00370,0.00770,11676.11000,-12.41880,-17.70090,-7.40050,-8.30420,28.08950,-2.4445,-2.4384
2022-06-30,1.64500,4.00200,-2.35700,3.83400,,4.09400,-6.45100,-0.57800,-7.02900,-2.30300,-4.72600,-4.72600,,-4.72600,-6.15100,-6.45100,0.64600,0.64600,-7.32000,-7.32000,6.62370,0.36330,0.61460,-143.28270,-392.15800,-392.15800,-427.29480,-287.29480,0.04040,0.07780,1156.92400,-21.14830,-32.64940,-11.61350,-13.46550,34.59290,-0.8746,-0.8746
2022-03-31,4.70100,3.87700,0.82400,4.49300,,4.75100,-3.92700,1.13100,-2.79600,-0.33700,-2.45900,-2.45900,,-2.45900,-3.62900,-3.92700,0.64600,0.64600,-3.81000,-3.81000,9.33370,0.31990,0.50940,17.52820,-83.53540,-83.53540,-59.47670,-52.30800,0.10500,0.17660,509.55970,-9.16720,-13.05200,-5.49310,-6.23490,41.52320,-3.59290,-3.63310
2021-12-31,9.66100,4.36200,5.29900,4.86400,,5.01300,0.28600,-0.67900,-0.39300,-0.08600,-0.30700,-0.30700,,-0.30700,0.84100,0.28600,0.58600,0.58600,-0.50000,-0.50000,10.22410,0.32000,0.52320,54.84940,2.96040,2.96040,-4.06790,-3.17770,0.19960,0.34570,260.33950,-1.06020,-1.47180,-0.63420,-0.72090,44.82350,-10.9257,-10.9257
2021-09-30,8.54600,4.25400,4.29200,3.42700,,3.72000,0.57200,-0.32300,0.24900,0.15800,0.09100,0.09100,,0.09100,0.80400,0.57200,0.59190,0.78620,0.20000,0.20000,9.98280,0.31220,0.49040,50.22230,6.69320,6.69320,2.91360,1.06480,0.21600,0.37430,240.45990,0.37510,0.56690,0.23000,0.25800,40.98660,-1.0875,-1.0875
2021-06-30,6.22000,3.17000,3.05000,4.12900,,4.51600,-1.46600,-0.31700,-1.78300,-0.47400,-1.30900,-1.30900,,-1.30900,-1.33100,-1.46600,0.57950,0.57950,-2.20000,-2.20000,9.75780,0.33820,0.53540,49.03540,-23.56910,-23.56910,-28.66560,-21.04500,0.15790,0.33100,271.88100,-5.63450,-8.81900,-3.32240,-3.72910,39.58220,-7.0227,-7.0227
