Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2023-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2023-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2023-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2023-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0.00000,
2022-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2022-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2022-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2022-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0.00000,
2021-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2021-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2021-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2021-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0.00000,
2020-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2020-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2020-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2020-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0.00000,
2019-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2019-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2019-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2019-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0.00000,
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2018-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2018-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2018-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0.00000,
2017-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2017-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2017-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2017-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0.00000,
2016-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2016-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2016-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2016-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0.00000,
2015-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2015-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,1.5472,1.8814
2015-08-31,0.42490,0.25040,0.17450,0.45780,-0.62750,1.14260,-0.96810,-0.13090,-1.09900,0.01450,-1.11350,-1.11350,0.22230,-0.89110,-0.91080,-0.96810,1.48270,1.48270,-0.60000,-0.60000,,,-227.81710,-227.81710,-258.62480,-209.71150,,,,,,,10.8822,12.768
2015-06-30,0.62340,0.36880,0.25450,0.62200,-0.29860,1.00320,-0.74860,-0.19140,-0.94000,0.04840,-0.98840,-0.98840,0.14230,-0.07500,-0.49660,-0.74860,0.14290,0.14290,-0.55310,-0.55310,,0.69240,-120.09950,-120.09950,-150.79720,-12.02630,0.01320,-3.81540,-3.81540,-2.09190,-3.81540,77.30420,-6.9739,-8.1958
2015-03-31,1.25880,0.71850,0.54020,0.64350,-0.19990,1.09400,-0.55380,-0.18860,-0.74240,0.02210,-0.76450,-0.76450,,-0.06290,-0.30320,-0.55380,0.13410,0.13410,-0.44250,-0.44250,,0.77120,-43.99490,-43.99490,-58.98050,-4.99900,0.02910,-3.36290,-3.36290,-1.76570,-3.36290,169.57820,-5.45550,-6.45360
2014-12-31,0.22500,0.16460,0.06040,0.87590,-0.57630,1.50050,-1.44010,-0.17460,-1.61470,,-1.04970,-1.04970,0.17190,-2.65800,-1.03510,-1.44010,1.48270,1.48270,-1.48810,-1.48810,,0.74740,-640.06430,-640.06410,-717.68910,-1181.38000,0.00510,-4.47500,-4.47500,-2.39250,-4.47500,15.81770,-0.2059,-0.3741
2014-09-30,0.63850,0.37390,0.26460,0.52660,-0.18920,0.79790,-0.53330,-0.17360,-0.70690,,-0.70690,-0.70690,0.30130,-0.40560,-0.45120,-0.53330,1.48270,1.48270,-0.27000,-0.27000,,0.65560,-83.51750,-83.51750,-110.70960,-63.51690,0.01420,-2.81770,-2.81770,-1.57300,-2.81770,187.13110,32.7267,36.5348
2014-06-30,0.63500,0.34550,0.28950,0.57960,-0.73480,1.39520,-1.10570,-0.17970,-1.28540,0.00000,-1.28540,-1.28540,0.13520,-0.05390,-0.86410,-1.10570,0.13400,0.13400,-0.44250,-0.44250,,0.62700,-174.13070,-174.13070,-202.43250,-8.48580,0.01390,-4.89990,-4.89990,-2.81680,-4.89990,195.68290,-3.3945,-5.6876
2014-03-31,1.30000,0.71160,0.58840,0.57080,-0.33770,1.14940,-0.56100,-0.11070,-0.67170,,-0.67170,-0.67170,,0.01210,-0.32010,-0.56100,0.13410,0.13410,0.11060,0.11060,,,-43.14900,-43.14900,-51.66460,0.92860,0.02800,-2.45530,-2.45530,-1.44690,-2.45530,204.05150,-32.81580,-34.88080
2013-12-31,2.29860,1.17690,1.12170,4.27040,-0.83770,5.64990,-4.52830,0.04890,-4.47940,-3.37130,-1.10800,-1.10800,,-1.31730,-4.28640,-4.52830,0.13410,0.13410,-9.73450,-9.73450,,0.57660,-197.00130,-197.00130,-194.87440,-57.30770,0.04510,-3.95770,-3.95770,-2.17340,-3.95770,208.83790,-28.9303,-32.0387
2013-09-30,0.75460,0.33760,0.41700,5.71300,-4.25140,10.05550,-9.63850,0.05940,-9.57900,-58.18210,48.60310,48.60310,0.10490,48.70800,-9.39390,-9.63850,0.13400,0.13400,363.38490,363.38490,,,-1277.34200,-1277.34200,-1269.46500,6455.04000,0.00620,363.49110,363.49120,39.70610,363.49120,99.73790,-24.5941,-26.399
2013-06-30,0.68760,0.33740,0.35020,0.58480,-0.30430,0.97750,-0.62730,0.07030,-0.55710,,-0.55710,-0.55710,0.11230,-0.44470,-0.38730,-0.62730,0.13400,0.13400,-3.31860,-3.31860,,,-91.23840,-91.23840,-81.01620,-64.68130,0.00540,-0.87940,-0.87940,-0.43420,-0.87940,472.50730,-2.8857,-4.478
2013-03-31,1.28920,0.66270,0.62660,0.98590,-0.34370,1.56190,-0.93540,0.05260,-0.88280,,-0.88280,-0.88280,,-0.88280,-0.66140,-0.93540,0.13400,0.13400,-6.63720,-6.63720,,,-72.55310,-72.55310,-68.47350,-68.47350,0.01000,-1.38240,-1.38240,-0.68540,-1.38240,476.33210,-4.04900,-4.98450
2012-12-31,1.21140,0.57500,0.63650,5.09000,-0.69030,6.00740,-5.37090,-0.27350,-5.64410,,-5.64410,-5.64410,,-5.64410,-4.88480,-5.37090,0.13410,0.13410,-42.14600,-42.14600,0.07180,0.07740,-443.35380,-443.35380,-465.90040,-465.89850,0.00900,-8.71430,-8.71430,-4.19570,-8.08820,483.11540,-40.921,-42.232
2012-09-30,1.19660,0.58290,0.61370,0.52150,-0.25810,1.00480,-0.39110,-0.14170,-0.53280,,-0.53280,-0.53280,,-0.53280,-0.15670,-0.39110,0.13410,0.13410,-3.98230,-3.98230,0.13840,0.16060,-32.68230,-32.68230,-44.52420,-44.52420,0.00560,-0.41380,-0.41380,-0.24890,-0.35660,960.32260,1250.0077,1248.6513
2012-06-30,1.24490,0.55560,0.68930,0.47580,-0.00160,0.70080,-0.01150,167.15450,167.14310,61.64900,105.49400,105.49400,,105.49400,0.22100,-0.01150,0.13400,0.13400,787.05750,787.05750,0.13890,0.16120,-0.92060,-0.92060,13425.96000,8473.93500,0.00580,81.63450,81.63450,49.20920,70.29880,963.92840,-1.9268,-2.9518
2012-03-31,1.33610,0.59450,0.74160,0.47460,-0.06300,0.76210,-0.02050,-0.24810,-0.26890,,-0.26890,-0.26890,,-0.26890,0.21300,-0.02050,0.13410,0.13410,-1.99120,-1.99120,0.46990,0.88630,-1.53370,-1.53370,-20.12850,-20.12850,0.02820,-1.13600,-1.13600,-0.56750,-0.60230,176.59010,-0.91690,-1.46750
2011-12-31,1.37120,0.57010,0.80110,0.51860,0.13930,0.63850,0.16260,-0.54050,-0.37790,,-0.37790,-0.37790,,-0.37790,0.42780,0.16260,0.12120,0.12120,-2.87610,-2.87610,0.46850,0.88140,11.85880,11.85880,-27.55640,-27.55640,0.02870,-1.57520,-1.57520,-0.79040,-0.83720,178.92900,-3.8028,-3.758
