Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,270.54500,158.32100,112.22400,4.30900,42.80800,5.05400,42.06300,70.16100,4.50600,74.66700,20.41600,54.25100,54.25100,54.77500,70.16100,70.16100,137.97600,138.99400,0.39000,0.39000,1.97380,0.00080,0.03550,41.48070,25.93320,25.93320,27.59870,20.24620,0.26330,7.97910,6.39220,14.07960,14.69640,14.82360,5.28080,14.68510,,0.4628,0.4382
2024-06-30,247.28200,144.57800,102.70400,4.53400,43.49600,-0.81800,48.84800,53.85600,3.08200,56.93800,15.12000,41.81800,41.81800,41.78300,53.85600,53.85600,137.74800,137.74800,0.30000,0.30000,1.98800,0.00080,0.03460,41.53320,21.77920,21.77920,23.02550,16.89690,0.24670,6.53050,6.22360,14.46110,11.41680,11.50930,4.17150,11.40820,,0.5761,0.556
2024-03-31,203.35600,121.61500,81.74100,3.34900,34.81400,1.38600,36.77700,44.96400,3.04200,48.00600,12.31500,35.69100,35.69100,35.61500,44.96400,44.96400,137.61400,138.70500,0.27000,0.27000,1.93300,0.00090,0.03950,40.19600,22.11100,22.11100,23.60690,17.51360,0.21720,8.30650,4.90030,18.36640,11.06750,11.17150,3.81180,11.05800,2.34370,0.14300,0.13040
2023-12-31,216.43000,142.79500,73.63500,3.19000,44.02500,5.64600,41.56900,32.06600,3.26400,35.33000,2.76600,32.56400,32.56400,32.59700,32.06600,32.06600,135.21000,138.27400,0.25000,0.22200,1.78380,0.00100,0.03500,34.02260,14.81590,14.81590,16.32400,15.06120,0.23330,8.51390,5.52750,16.28220,11.22290,11.34230,3.50990,11.21200,2.10880,0.618,0.607
2023-09-30,177.37200,102.41500,74.95700,2.79200,26.26800,0.88700,28.17300,46.78400,2.07400,48.85800,12.93900,35.91900,35.91900,35.77500,46.78400,46.78400,137.56100,138.71400,0.26000,0.25800,1.77210,0.00110,0.04010,42.25980,26.37620,26.37620,27.54550,20.16950,0.21660,6.57430,4.95300,18.17080,14.59350,14.77520,4.38700,14.57730,,0.5284,0.5248
2023-06-30,150.69200,86.92700,63.76500,2.45900,23.14700,4.13000,21.47600,42.28900,1.55600,43.84500,10.86300,32.98200,32.98200,32.84900,42.28900,42.28900,134.25500,138.25800,0.24000,0.24000,1.76020,0.00120,0.04500,42.31480,28.06320,28.06320,29.09580,21.79880,0.19810,7.40370,4.94930,18.18430,14.77980,14.98720,4.33520,14.76150,,0.4961,0.4875
2023-03-31,112.69400,66.00400,46.69000,2.44500,36.28900,1.05300,37.68100,9.00900,1.28300,10.29200,7.66300,2.62900,2.62900,2.60300,9.00900,9.00900,131.31900,137.43700,0.03000,0.03000,1.57870,0.00150,0.15850,41.43080,7.99420,7.99420,9.13270,2.30980,0.14890,6.96540,3.56090,25.27480,1.34340,1.36650,0.34720,1.34140,,0.38320,0.36450
2022-12-31,90.78700,,90.78700,,,,,90.78700,,90.78700,,90.78700,-11.97700,-11.97700,90.78700,90.78700,128.76600,128.76600,-0.09000,-0.09000,1.57660,0.00170,0.14650,100.00000,100.00000,100.00000,100.00000,-13.19240,0.13150,,3.36060,26.78080,-6.95700,-7.09430,-1.73470,-6.94530,,0.3194,0.2784
2022-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,,
2021-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2020-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
