Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,12908.00000,12136.00000,772.00000,437.00000,437.00000,335.00000,-13.00000,322.00000,89.00000,233.00000,233.00000,,221.00000,454.00000,335.00000,140.51920,142.14560,1.57000,1.56000,2.06980,0.29980,0.55530,5.98080,2.59530,2.59530,2.49460,1.71210,0.51090,1.62570,6.14670,14.64210,2.08860,2.25860,0.92220,1.46240,79.89970,9.311,6.8356
2024-06-30,13241.00000,12577.00000,664.00000,449.00000,449.00000,215.00000,-112.00000,103.00000,30.00000,73.00000,73.00000,,70.00000,329.00000,215.00000,141.62100,143.18500,0.49000,0.48000,2.03160,0.27110,0.45880,5.01470,1.62370,1.62370,0.77790,0.52870,0.54200,1.56100,5.81510,15.47690,0.66460,0.71830,0.29880,0.48440,77.54820,-10.188,-12.2875
2024-03-31,13417.00000,12541.00000,876.00000,439.00000,439.00000,437.00000,-68.00000,369.00000,117.00000,252.00000,252.00000,,244.00000,549.00000,437.00000,143.50100,145.41400,1.70000,1.68000,1.98600,0.26140,0.44200,6.52900,3.25710,3.25710,2.75020,1.81860,0.51960,1.67100,5.87180,15.32760,2.18600,2.36220,0.97590,1.61470,81.42280,6.83570,5.21270
2023-12-31,14936.00000,13682.00000,1254.00000,495.00000,495.00000,759.00000,120.00000,879.00000,219.00000,660.00000,660.00000,,616.00000,893.00000,759.00000,148.80400,150.78800,4.23000,4.16000,2.12700,0.25670,0.41320,8.39580,5.08170,5.08170,5.88510,4.12430,0.58870,1.92570,5.76230,15.61860,5.58660,6.04010,2.60130,4.15250,81.29660,9.6379,6.4293
2023-09-30,14227.00000,13182.00000,1045.00000,447.00000,447.00000,598.00000,-95.00000,503.00000,114.00000,389.00000,389.00000,,373.00000,707.00000,598.00000,149.19590,151.21690,2.50000,2.47000,2.01630,0.26250,0.46500,7.34520,4.20330,4.20330,3.53550,2.62180,0.56610,1.74640,5.67040,15.87190,3.49100,3.79360,1.54780,2.57450,76.13000,9.1986,8.5213
2023-06-30,15049.00000,13684.00000,1365.00000,420.00000,420.00000,945.00000,-118.00000,827.00000,198.00000,629.00000,629.00000,,622.00000,1051.00000,945.00000,150.60900,152.17900,4.13000,4.09000,2.07450,0.27360,0.43570,9.07040,6.27950,6.27950,5.49540,4.13320,0.58530,1.55390,5.79030,15.54320,5.53790,5.97450,2.44630,4.02280,75.40330,-3.0128,-5.4316
2023-03-31,15328.00000,14147.00000,1181.00000,353.00000,353.00000,828.00000,14.00000,842.00000,183.00000,659.00000,659.00000,,632.00000,930.00000,828.00000,150.07900,152.26400,4.21000,4.15000,1.82940,0.28690,0.53360,7.70490,5.40190,5.40190,5.49320,4.12320,0.56540,1.58030,5.49590,16.37590,6.14800,6.66670,2.43080,4.38430,71.18190,6.11440,4.97820
2022-12-31,16660.00000,15842.00000,818.00000,390.00000,390.00000,428.00000,77.00000,505.00000,131.00000,374.00000,374.00000,,336.00000,531.00000,428.00000,148.71200,153.13500,2.12000,2.20000,1.74560,0.24660,0.46720,4.91000,2.56900,2.56900,3.03120,2.01680,0.67780,1.88420,5.88900,15.28270,3.75650,4.09820,1.52160,2.83010,66.41410,-3.2286,-7.7911
2022-09-30,16759.00000,15871.00000,888.00000,337.00000,337.00000,551.00000,-55.00000,496.00000,113.00000,383.00000,383.00000,,380.00000,652.00000,551.00000,150.56080,152.42030,2.52000,2.49000,1.62720,0.24230,0.54390,5.29860,3.28780,3.28780,2.95960,2.26740,0.67600,1.95650,7.17420,12.54490,4.08710,4.46600,1.54490,3.09670,62.55800,-4.0795,-1.7654
2022-06-30,17933.00000,17161.00000,772.00000,334.00000,334.00000,438.00000,-177.00000,261.00000,36.00000,225.00000,225.00000,,206.00000,540.00000,438.00000,151.80000,154.07300,1.36000,1.34000,1.50610,0.24990,0.70940,4.30490,2.44240,2.44240,1.45540,1.14870,0.65400,1.63730,7.38900,12.18030,2.44860,2.69850,0.82060,1.83660,60.49950,-11.6386,-12.3245
