Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.54100,0.79800,1.74300,0.54300,1.51700,,2.06000,-0.31700,-0.19400,-0.51100,-0.51100,-0.51100,-0.51100,-0.31400,-0.31700,6.01450,6.01450,-0.09000,-0.09000,1.42310,0.05030,0.38020,68.59510,-12.47540,-12.47540,-20.11020,-20.11020,0.29040,0.33640,1.39000,64.74620,-18.03740,-18.03740,-5.84000,-17.13040,0.45290,-0.2446,-0.2446
2024-06-30,3.43100,1.48800,1.94300,0.60300,1.43700,0.16300,1.87700,0.06600,-0.13000,-0.06400,-0.06400,-0.06400,-0.07800,0.07000,0.06600,4.25770,4.25770,-0.01000,-0.01000,1.01080,0.21930,1.88890,56.63070,1.92360,1.92360,-1.86530,-2.27340,0.41060,0.68950,4.97250,18.09970,-6.83760,-6.83760,-0.76580,-5.33780,0.18660,-0.4993,-0.4992
2024-03-31,0.72600,0.50600,0.22000,0.64700,1.44400,,2.09100,-1.87100,-0.11500,-1.98600,-1.98600,-1.98600,-1.98600,-1.86700,-1.87100,3.97880,3.97880,-0.50000,-0.50000,0.69630,2.95550,-2.50780,30.30300,-257.71350,-257.71350,-273.55370,-273.55370,0.06900,0.19400,1.36210,66.07440,119.06480,119.06470,-18.88550,-232.82530,-0.55420,-0.05100,-0.05130
2023-12-31,1.01700,0.66300,0.35400,0.58500,1.42400,,2.00900,-1.65500,-0.27600,-1.93100,-1.93100,-1.93100,-1.93100,-1.64800,-1.65500,2.41300,2.41300,-0.52000,-0.52000,0.85530,0.93230,19.60260,34.80830,-162.73350,-162.73360,-189.87220,-189.87220,0.09060,0.26250,1.53160,58.76110,-843.23100,-843.23460,-17.20570,-57.07950,0.07610,-0.7917,-0.7932
2023-09-30,0.84500,0.61900,0.22600,0.69100,1.66200,,2.35300,-2.12700,1.26000,-0.86700,-0.86700,-0.86700,-0.86700,-2.12000,-2.12700,2.68560,2.68560,-0.32000,-0.32000,0.81660,0.79120,5.25540,26.74560,-251.71590,-251.71590,-102.60350,-102.60350,0.07570,0.22940,1.18180,76.15380,-103.46050,-103.46060,-7.77020,-21.60480,0.31110,-0.6745,-0.6754
2023-06-30,1.89600,1.26400,0.63200,0.66900,1.68100,,2.35000,-1.71800,0.12500,-1.59300,-1.59300,-1.59300,-1.59300,-1.71200,-1.71800,2.33340,2.33340,-0.68000,-0.68000,1.17230,0.72900,3.64120,33.33330,-90.61180,-90.61180,-84.01900,-84.01900,0.13970,0.69910,1.07790,83.49680,-123.96890,-123.96880,-11.73570,-33.60050,0.66550,-0.2763,-0.2759
2023-03-31,1.84800,1.16000,0.68800,0.75700,1.79400,,2.55100,-1.86300,-0.03200,-1.89500,-1.89500,-1.89500,-1.89500,-1.85600,-1.86300,1.73420,1.73420,-1.09000,-1.09000,1.02920,0.72400,3.47560,37.22940,-100.81170,-100.81170,-102.54330,-102.54330,0.15400,0.91050,0.74730,120.43830,-133.92250,-133.92230,-15.79040,-36.96120,0.81790,-0.98320,-0.98490
2022-12-31,2.53400,1.46300,1.07100,0.71700,2.35800,,3.07500,-2.00400,-0.47800,-2.48200,-2.48200,-2.48200,-2.48200,-2.01000,-2.00400,1.16200,1.16200,16.16000,16.16000,1.75860,0.58620,1.58590,42.26520,-79.08440,-79.08450,-97.94790,-97.94790,0.17100,1.24090,0.83520,107.75850,-76.01840,-76.01840,-16.74880,-31.45750,1.87860,-3.3497,-3.33
2022-09-30,1.34800,0.81300,0.53500,0.72300,1.81800,,2.54100,-2.00600,-0.20100,-2.20700,-2.20700,-2.20700,-2.20700,-1.99700,-2.00600,1.73180,1.73180,-1.27000,-1.27000,2.63730,0.44020,0.92590,39.68840,-148.81300,-148.81300,-163.72400,-163.72400,0.08260,0.76550,0.63890,140.87540,-39.67290,-39.67280,-13.51910,-22.20990,3.21230,0.6365,0.6336
2022-06-30,3.08100,1.15900,1.92200,0.67600,1.90400,,2.58000,-0.65800,-0.99600,-1.65400,-1.65400,-1.65400,-1.65400,-0.64800,-0.65800,0.95220,0.95220,-1.74000,-1.74000,2.82180,0.37040,0.68740,62.38230,-21.35670,-21.35670,-53.68390,-53.68390,0.15750,1.27640,0.99100,90.81790,-21.32270,-21.32270,-8.45650,-13.42420,4.47920,2.3972,2.4535
